,day,time,open,high,low,close,amount,5,20,60,120
32,20210402,13:45:00,3102.9500000000003,3105.1800000000003,3102.77,3103.42,3216,3406.4,3819.9,3852.383333333333,6474.191666666667
33,20210402,13:42:00,3104.4300000000003,3105.13,3102.27,3102.85,3152,3850.6,3800.05,3888.4166666666665,6487.166666666667
34,20210402,13:39:00,3102.9,3103.86,3101.6,3102.4700000000003,3371,3848.8,3769.4,3943.25,6509.65
35,20210402,13:36:00,3103.4500000000003,3105.06,3102.87,3103.15,3321,3850.2,3738.55,4004.383333333333,6517.041666666667
36,20210402,13:33:00,3103.55,3105.5,3103.31,3105.1,3972,3972.2,3705.75,4069.2833333333333,6529.975
37,20210402,13:30:00,3103.03,3104.96,3102.09,3103.86,5437,3941.4,3707.3,4095.4333333333334,6545.358333333334
38,20210402,13:27:00,3103.08,3104.51,3102.06,3103.4,3143,3579.2,3639.0,4125.75,6551.733333333334
39,20210402,13:24:00,3104.11,3104.98,3102.9500000000003,3103.44,3378,3824.8,3687.35,4187.35,6573.716666666666
40,20210402,13:21:00,3103.73,3105.1800000000003,3102.65,3103.38,3931,4185.4,3764.0,4243.25,6584.366666666667
41,20210402,13:18:00,3108.56,3108.56,3103.28,3104.03,3818,4548.0,3729.65,4299.266666666666,6593.875
42,20210402,13:15:00,3108.28,3109.28,3106.35,3107.44,3626,4458.6,3703.1,4367.516666666666,6583.841666666666
43,20210402,13:12:00,3104.86,3109.2400000000002,3104.85,3109.2400000000002,4371,4514.8,3742.1,4465.75,6577.391666666666
44,20210402,13:09:00,3105.2400000000002,3106.64,3104.69,3105.42,5181,4203.2,3709.35,4534.133333333333,6571.066666666667
45,20210402,13:06:00,3106.15,3106.92,3104.23,3105.9300000000003,5744,3929.6,3588.8,4575.05,6552.558333333333
46,20210402,13:03:00,3106.05,3107.08,3104.98,3106.63,3371,3456.0,3436.9,4640.166666666667,6534.741666666667
47,20210402,13:00:00,3105.69,3107.44,3105.25,3105.7400000000002,3907,3473.2,3456.2,4705.0,6536.925
48,20210402,12:57:00,3107.59,3107.84,3105.7200000000003,3105.7200000000003,2813,3255.6,3456.8,4785.783333333334,6530.033333333334
49,20210402,12:54:00,3106.37,3107.96,3105.59,3107.62,3813,3200.8,3486.0,4850.65,6536.766666666666
50,20210402,12:51:00,3108.28,3109.44,3106.44,3106.44,3376,2989.0,3424.75,4922.15,6535.175
51,20210402,12:48:00,3109.09,3109.4700000000003,3107.3,3107.4700000000003,3457,2846.8,3388.65,4991.9,6538.466666666666
52,20210402,12:45:00,3108.15,3110.58,3107.7400000000002,3108.13,2819,2956.0,3365.6,5063.983333333334,6536.566666666667
53,20210402,12:42:00,3108.38,3109.53,3107.6800000000003,3109.04,2539,3206.4,3376.75,5178.666666666667,6545.5
54,20210402,12:39:00,3109.51,3109.51,3106.9700000000003,3107.86,2754,3520.6,3419.3,5327.3,6557.066666666667
55,20210402,12:36:00,3107.96,3108.79,3106.44,3107.4,2665,3952.0,3416.75,5487.866666666667,6572.291666666667
56,20210402,12:33:00,3107.78,3108.07,3106.57,3106.8,4003,4067.8,3456.9,5641.316666666667,6590.116666666667
57,20210402,12:30:00,3108.35,3109.55,3107.66,3109.4700000000003,4071,3924.6,3412.4,5783.05,6591.5
58,20210402,12:27:00,3107.11,3109.51,3105.88,3108.53,4110,3991.6,3389.4,5928.65,6593.516666666666
59,20210402,12:24:00,3106.42,3106.4700000000003,3104.4500000000003,3105.11,4911,3912.8,3344.25,6059.266666666666,6587.066666666667
60,20210402,12:21:00,3105.44,3106.11,3105.01,3105.36,3244,3484.6,3311.0,6176.516666666666,6573.341666666666
61,20210402,12:18:00,3104.9300000000003,3107.81,3104.7400000000002,3105.3,3287,3377.0,3414.7,6328.033333333334,6573.275
62,20210402,12:15:00,3107.03,3107.03,3104.2400000000002,3105.13,4406,3471.0,3469.4,6502.533333333334,6569.833333333333
63,20210402,12:12:00,3108.55,3109.06,3105.33,3106.19,3716,3373.6,3572.85,6647.833333333333,6557.258333333333
64,20210402,12:09:00,3109.05,3109.8,3107.46,3108.55,2770,3309.8,3632.05,6850.0,6554.775
65,20210402,12:06:00,3109.59,3110.28,3108.36,3108.65,2706,3273.4,3696.8,7091.85,6557.616666666667
66,20210402,12:03:00,3110.4,3111.6,3108.7200000000003,3109.56,3757,3263.0,3787.05,7382.733333333334,6574.241666666667
67,20210402,12:00:00,3111.77,3113.27,3110.4500000000003,3110.46,3919,3110.8,3809.65,7686.883333333333,6571.3
68,20210402,11:57:00,3113.08,3114.02,3112.1,3113.9,3397,2935.4,3905.9,8157.9,6561.958333333333
69,20210402,11:54:00,3113.76,3115.08,3112.81,3114.1800000000003,2588,2934.0,3976.55,8545.45,6561.083333333333
70,20210402,11:51:00,3113.62,3115.6800000000003,3113.62,3114.9700000000003,2654,2957.0,4074.55,8606.933333333332,6564.466666666666
71,20210402,11:48:00,3113.52,3115.31,3112.9900000000002,3114.83,2996,3119.8,4244.15,8678.766666666666,6580.591666666666
72,20210402,11:45:00,3113.86,3115.21,3113.23,3114.88,3042,3143.2,4371.65,8737.466666666667,6589.633333333333
73,20210402,11:42:00,3114.7000000000003,3115.35,3112.94,3113.09,3390,3257.0,4488.45,8796.683333333332,6587.666666666667
74,20210402,11:39:00,3115.44,3115.44,3113.25,3114.56,2703,3220.4,4641.05,8886.383333333333,6584.183333333333
75,20210402,11:36:00,3114.19,3114.9300000000003,3112.37,3113.01,3468,3529.0,4857.85,8948.183333333332,6584.8
76,20210402,11:33:00,3113.06,3114.9500000000003,3112.58,3113.92,3113,3899.0,5045.2,8997.6,6585.3
77,20210402,11:30:00,3111.6,3113.3,3110.88,3113.23,3611,4152.6,5166.6,9039.916666666666,6586.133333333333
78,20210402,11:27:00,3110.84,3112.9300000000003,3110.79,3111.32,3207,4725.4,5348.85,9072.516666666666,6582.225
79,20210402,11:24:00,3111.76,3111.87,3109.87,3111.63,4246,5064.0,5530.45,9119.833333333334,6591.925
80,20210402,11:21:00,3112.7000000000003,3113.19,3110.77,3110.91,5318,5027.8,5654.75,9117.416666666666,6585.45
81,20210402,11:18:00,3111.98,3113.83,3111.12,3111.57,4381,4866.4,5753.45,9087.2,6568.45
82,20210402,11:15:00,3111.86,3113.23,3110.34,3110.34,6475,4832.0,5930.05,9085.25,6558.191666666667
83,20210402,11:12:00,3112.55,3112.87,3111.08,3111.2200000000003,4900,4705.8,6082.3,9055.5,6540.55
84,20210402,11:09:00,3114.39,3114.39,3111.67,3112.34,4065,4687.8,6261.0,9058.283333333333,6531.275
85,20210402,11:06:00,3115.37,3116.11,3114.42,3114.66,4511,4784.4,6439.55,9070.65,6528.675
86,20210402,11:03:00,3117.39,3117.39,3114.81,3115.02,4209,5091.4,6696.55,9078.633333333333,6532.375
87,20210402,11:00:00,3112.83,3117.04,3112.83,3116.05,5844,5358.8,6849.15,9089.233333333334,6539.991666666667
88,20210402,10:57:00,3113.33,3114.37,3112.53,3114.37,4810,5265.6,6994.65,9079.966666666667,6523.016666666666
89,20210402,10:54:00,3113.15,3114.07,3111.92,3113.3,4548,5592.0,7089.4,9098.816666666668,6513.483333333334
90,20210402,10:51:00,3113.2200000000003,3114.67,3112.28,3113.26,6046,6090.2,7267.15,9103.7,6511.058333333333
91,20210402,10:48:00,3115.0,3115.35,3113.04,3114.16,5546,6324.0,7342.9,9087.983333333334,6498.291666666667
92,20210402,10:45:00,3115.9,3116.52,3114.13,3115.57,5378,6323.0,7454.7,9096.0,6493.483333333334
93,20210402,10:42:00,3117.88,3118.7000000000003,3115.9700000000003,3115.9700000000003,6442,6698.6,7670.8,9085.916666666666,6491.458333333333
94,20210402,10:39:00,3119.9,3119.9,3117.39,3118.62,7039,6778.0,7921.55,9076.05,6489.075
95,20210402,10:36:00,3117.01,3119.44,3116.82,3119.44,7215,6716.6,8189.0,9029.7,6492.466666666666
96,20210402,10:33:00,3116.9,3117.86,3115.92,3115.98,5541,6732.0,8421.85,8990.666666666666,6497.183333333333
97,20210402,10:30:00,3116.51,3117.19,3115.64,3116.2000000000003,7256,7206.4,8770.15,8995.283333333333,6508.625
98,20210402,10:27:00,3115.34,3116.55,3113.67,3116.2000000000003,6839,7659.2,9047.7,8977.716666666667,6517.125
99,20210402,10:24:00,3116.4300000000003,3116.82,3114.86,3114.86,6732,7986.2,9303.1,8960.083333333334,6526.058333333333
100,20210402,10:21:00,3117.09,3117.76,3114.76,3116.64,7292,8167.0,9563.8,8925.483333333334,6542.616666666667
101,20210402,10:18:00,3114.16,3116.78,3113.61,3115.4500000000003,7913,8638.8,9815.95,8888.483333333334,6545.691666666667
102,20210402,10:15:00,3119.75,3119.76,3113.55,3114.54,9520,8508.4,10108.15,8800.166666666666,6554.825
103,20210402,10:12:00,3118.92,3120.44,3118.17,3120.21,8474,8355.2,10288.35,8689.033333333333,6554.575
104,20210402,10:09:00,3119.36,3119.67,3117.64,3118.9300000000003,7636,8001.4,10656.95,8608.0,6558.025
105,20210402,10:06:00,3113.83,3119.16,3113.83,3119.12,9651,8094.8,11139.2,8530.066666666668,6563.616666666667
106,20210402,10:03:00,3115.9300000000003,3116.6,3114.53,3115.32,7261,7676.8,11664.6,8429.316666666668,6546.016666666666
107,20210402,10:00:00,3113.53,3116.2000000000003,3112.75,3114.98,8754,7781.0,12401.85,8368.85,6554.825
108,20210402,09:57:00,3114.4300000000003,3115.87,3113.25,3114.21,6705,7970.2,13573.15,8274.283333333333,6543.541666666667
109,20210402,09:54:00,3116.73,3116.73,3113.3,3115.33,8103,8920.6,14570.4,8222.883333333333,6548.933333333333
110,20210402,09:51:00,3114.32,3117.4700000000003,3113.9,3116.89,7561,9777.6,14479.1,8148.2,6554.75
111,20210402,09:48:00,3115.1,3116.11,3113.33,3115.5,7782,10639.8,14449.25,8085.033333333334,6552.483333333334
112,20210402,09:45:00,3112.63,3114.78,3111.9,3114.78,9700,11584.8,14386.05,8009.15,6556.85
113,20210402,09:42:00,3113.9,3115.86,3112.12,3112.35,11457,12206.2,14230.8,7912.333333333333,6539.658333333334
114,20210402,09:39:00,3113.79,3114.37,3112.01,3113.56,12388,12304.2,14096.55,7786.833333333333,6519.033333333334
115,20210402,09:36:00,3115.7000000000003,3116.73,3113.23,3113.9,11872,12215.8,13797.7,7656.716666666666,6475.383333333333
116,20210402,09:33:00,3117.17,3117.17,3113.91,3115.19,12507,12308.4,13525.75,7538.916666666667,6449.95
117,20210402,09:30:00,3119.15,3120.38,3115.44,3116.4300000000003,12807,12558.4,13183.0,7399.95,6426.166666666667
118,20210402,09:27:00,3121.11,3121.11,3118.5,3119.82,11947,12621.8,12821.0,7258.383333333333,6390.008333333333
119,20210402,09:24:00,3120.55,3120.69,3117.03,3120.2200000000003,11946,13401.6,12525.95,7114.866666666667,6369.725
120,20210402,09:21:00,3121.58,3121.58,3118.7200000000003,3119.4,12335,14468.6,12133.7,6970.166666666667,6337.175
121,20210402,09:18:00,3116.25,3121.14,3115.6800000000003,3120.54,13757,16033.4,11692.2,6818.516666666666,6303.55
122,20210402,09:15:00,3116.81,3117.48,3114.87,3116.4300000000003,13124,17683.2,11217.55,6637.133333333333,6279.616666666667
123,20210402,09:12:00,3118.7400000000002,3119.73,3115.6800000000003,3117.61,15846,21494.4,10795.85,6466.683333333333,6253.941666666667
124,20210402,09:09:00,3119.1800000000003,3120.52,3117.05,3118.54,17281,23655.2,10256.9,6259.55,6228.008333333333
125,20210402,09:06:00,3111.6,3119.14,3111.6,3119.14,20159,21454.4,9633.2,6023.383333333333,6178.308333333333
126,20210402,09:03:00,3112.1,3115.53,3111.6,3112.8,22006,18815.4,8874.75,5765.75,6112.541666666667
127,20210402,09:00:00,3104.7200000000003,3116.61,3104.7200000000003,3111.6,32180,15717.8,8016.7,5455.716666666666,6051.225
128,20210401,15:30:00,3084.37,3087.41,3084.37,3087.4,26650,10600.8,6672.1,4966.016666666666,5928.008333333333
129,20210401,15:18:00,3082.9900000000002,3084.9700000000003,3082.9900000000002,3084.37,6277,7025.2,5636.65,4576.716666666666,5870.05
130,20210401,15:15:00,3082.81,3084.2000000000003,3080.88,3083.39,6964,7052.0,5564.85,4522.0,5990.941666666667
131,20210401,15:12:00,3082.3,3082.3,3080.85,3081.83,6518,6945.8,5471.8,4482.416666666667,6105.441666666667
132,20210401,15:09:00,3082.01,3082.01,3079.4300000000003,3079.52,6595,6772.6,5447.25,4441.8,6255.891666666666
133,20210401,15:06:00,3081.36,3081.9700000000003,3079.64,3080.91,8772,6567.0,5356.15,4378.65,6444.891666666666
134,20210401,15:03:00,3081.06,3081.7400000000002,3079.4500000000003,3079.4500000000003,6411,6021.8,5210.05,4281.983333333334,6603.516666666666
135,20210401,15:00:00,3081.39,3081.84,3079.77,3080.8,6433,5559.8,5102.4,4221.416666666667,6780.433333333333
136,20210401,14:57:00,3081.53,3082.12,3079.82,3081.07,5652,4974.2,5024.4,4173.0,7067.166666666667
137,20210401,14:54:00,3081.3,3082.85,3080.36,3080.46,5567,4696.6,5032.7,4132.35,7357.2
138,20210401,14:51:00,3081.63,3082.07,3079.63,3081.03,6046,4521.2,5064.45,4091.9333333333334,7398.891666666666
139,20210401,14:48:00,3081.53,3081.53,3079.39,3081.26,4101,4325.4,5051.2,4064.016666666667,7431.55
140,20210401,14:45:00,3080.19,3081.89,3079.79,3080.37,3505,4466.6,5078.95,4053.483333333333,7472.283333333334
141,20210401,14:42:00,3078.07,3082.02,3078.07,3080.87,4264,4763.6,5157.3,4049.7,7533.741666666667
142,20210401,14:39:00,3077.91,3079.34,3076.62,3079.34,4690,4879.8,5074.8,4031.133333333333,7561.891666666666
143,20210401,14:36:00,3077.73,3078.01,3075.67,3077.85,5067,4999.4,4982.9,4025.6,7595.15
144,20210401,14:33:00,3078.4,3079.39,3077.14,3077.94,4807,5174.2,4910.15,4004.266666666667,7607.358333333334
145,20210401,14:30:00,3081.03,3081.7400000000002,3078.57,3078.57,4990,5181.0,4817.8,3986.7,7614.433333333333
146,20210401,14:27:00,3081.66,3081.9500000000003,3080.13,3080.19,4845,5203.6,4748.6,3986.116666666667,7623.425
147,20210401,14:24:00,3084.12,3084.4300000000003,3081.2400000000002,3082.51,5288,5440.0,4688.0,3990.75,7634.15
148,20210401,14:21:00,3084.53,3084.56,3082.82,3084.2400000000002,5941,5337.0,4577.6,3966.0666666666666,7646.358333333334
149,20210401,14:18:00,3082.25,3084.65,3081.82,3084.51,4841,5318.8,4461.6,3928.15,7659.508333333333
150,20210401,14:15:00,3083.28,3084.09,3081.48,3082.9500000000003,5103,5202.2,4400.65,3918.4166666666665,7666.475
151,20210401,14:12:00,3083.53,3085.03,3082.33,3083.05,6027,5156.2,4334.05,3908.6,7670.25
152,20210401,14:09:00,3084.27,3085.81,3083.69,3085.02,4773,5114.4,4194.15,3890.9666666666667,7656.15
153,20210401,14:06:00,3085.23,3086.25,3083.66,3084.7200000000003,5850,5400.2,4150.05,3897.0,7649.25
154,20210401,14:03:00,3084.06,3086.32,3082.9700000000003,3086.25,4258,5386.4,4053.9,3902.1,7643.966666666666
155,20210401,14:00:00,3083.29,3084.79,3083.2400000000002,3083.69,4873,5466.0,4070.05,3955.233333333333,7656.858333333334
156,20210401,13:57:00,3082.07,3084.03,3081.51,3083.54,5818,5505.8,4066.6,4003.7,7654.633333333333
157,20210401,13:54:00,3082.04,3082.62,3080.6800000000003,3082.19,6202,4865.0,3984.15,4021.9666666666667,7641.883333333333
158,20210401,13:51:00,3080.29,3082.19,3079.13,3081.16,5781,4195.0,3889.7,4056.5333333333333,7625.95
159,20210401,13:48:00,3082.2400000000002,3083.01,3078.65,3078.65,4656,3761.2,3767.45,4092.0333333333333,7614.483333333334
160,20210401,13:45:00,3083.9900000000002,3084.86,3081.7000000000003,3082.46,5072,3422.0,3697.85,4159.75,7615.208333333333
161,20210401,13:42:00,3084.41,3085.76,3083.94,3084.41,2614,3128.8,3606.05,4202.9,7618.575
162,20210401,13:39:00,3084.64,3085.71,3083.54,3084.37,2852,3332.6,3619.05,4309.483333333334,7639.766666666666
163,20210401,13:36:00,3084.65,3085.14,3083.7200000000003,3084.83,3612,3378.2,3621.3,4420.116666666667,7655.883333333333
164,20210401,13:33:00,3084.81,3086.01,3083.6,3084.1,2960,3380.0,3611.6,4508.05,7662.416666666667
165,20210401,13:30:00,3083.64,3085.9300000000003,3083.64,3085.1800000000003,3606,3512.4,3619.15,4597.166666666667,7679.791666666667
166,20210401,13:27:00,3085.28,3085.58,3083.41,3084.13,3633,3545.4,3673.9,4662.716666666666,7696.958333333333
167,20210401,13:24:00,3085.8,3086.37,3084.4900000000002,3084.9900000000002,3080,3464.6,3662.45,4740.8,7713.475
168,20210401,13:21:00,3085.35,3086.31,3083.5,3085.9,3621,3626.8,3648.35,4812.8,7727.875
169,20210401,13:18:00,3083.37,3085.29,3081.73,3084.92,3622,3688.0,3631.9,4874.983333333334,7749.95
170,20210401,13:15:00,3081.2400000000002,3083.7200000000003,3080.38,3082.56,3771,3879.8,3600.5,4961.3,7763.766666666666
171,20210401,13:12:00,3079.87,3080.2400000000002,3077.91,3079.59,3229,4086.4,3641.4,5019.933333333333,7779.858333333334
172,20210401,13:09:00,3078.64,3080.5,3078.12,3080.04,3891,4274.4,3684.0,5104.55,7789.025
173,20210401,13:06:00,3080.02,3080.05,3078.62,3079.63,3927,4358.8,3629.75,5166.983333333334,7803.933333333333
174,20210401,13:03:00,3079.6,3079.9300000000003,3076.83,3079.07,4581,4240.6,3582.0,5251.233333333334,7808.433333333333
175,20210401,13:00:00,3080.28,3081.79,3079.4500000000003,3079.4500000000003,4804,3977.2,3491.8,5294.05,7803.7
176,20210401,12:57:00,3079.19,3080.73,3078.57,3079.09,4169,3663.6,3428.0,5360.983333333334,7799.291666666667
177,20210401,12:54:00,3079.56,3080.69,3078.71,3079.4700000000003,4313,3404.6,3380.2,5452.383333333333,7797.816666666667
178,20210401,12:51:00,3078.9500000000003,3080.38,3077.91,3079.9,3336,3121.4,3321.65,5521.633333333333,7798.858333333334
179,20210401,12:48:00,3077.88,3079.37,3077.03,3079.0,3264,3137.8,3373.4,5624.583333333333,7804.025
180,20210401,12:45:00,3076.53,3078.63,3076.44,3077.32,3236,3107.2,3383.65,5704.183333333333,7811.783333333334
181,20210401,12:42:00,3077.12,3078.32,3076.07,3077.77,2874,3400.2,3385.75,5788.583333333333,7829.833333333333
182,20210401,12:39:00,3076.9700000000003,3078.51,3075.51,3077.0,2897,3506.2,3399.55,5922.1,7859.083333333333
183,20210401,12:36:00,3077.2400000000002,3078.31,3075.64,3076.37,3418,3486.4,3472.6,6041.2,7862.558333333333
184,20210401,12:33:00,3077.9,3078.91,3076.5,3077.69,3111,3461.2,3491.05,6196.466666666666,7861.116666666667
185,20210401,12:30:00,3077.38,3078.66,3074.7000000000003,3078.66,4701,3437.8,3523.15,6333.233333333334,7861.633333333333
186,20210401,12:27:00,3075.81,3077.69,3075.05,3076.19,3404,3415.4,3535.85,6459.333333333333,7852.941666666667
187,20210401,12:24:00,3074.9700000000003,3077.23,3073.86,3077.08,2798,3550.8,3621.8,6646.733333333334,7854.591666666666
188,20210401,12:21:00,3074.46,3075.62,3073.84,3074.39,3292,3552.4,3672.25,6890.0,7863.85
189,20210401,12:18:00,3074.01,3074.85,3071.73,3074.59,2994,3488.4,3690.95,7163.383333333333,7873.55
190,20210401,12:15:00,3074.33,3074.33,3069.6800000000003,3073.31,4589,3445.0,3754.1,7459.883333333333,7883.958333333333
191,20210401,12:12:00,3074.53,3076.41,3072.75,3073.61,4081,3232.8,3750.35,7728.466666666666,7878.808333333333
192,20210401,12:09:00,3073.87,3076.04,3073.87,3075.29,2806,3059.2,3794.75,8069.983333333334,7881.158333333334
193,20210401,12:06:00,3075.28,3076.29,3073.71,3074.0,2972,3126.4,3911.2,8511.133333333333,7888.908333333334
194,20210401,12:03:00,3075.4700000000003,3076.19,3074.27,3075.52,2777,3406.2,4070.4,8925.05,7896.341666666666
195,20210401,12:00:00,3075.3,3077.34,3075.2400000000002,3076.2000000000003,3528,3544.6,4303.85,9339.45,7907.691666666667
196,20210401,11:57:00,3075.7000000000003,3077.96,3075.46,3076.3,3213,3494.6,4516.5,9961.333333333334,7909.525
197,20210401,11:54:00,3076.11,3077.9300000000003,3075.9700000000003,3076.04,3142,3482.0,4701.55,10582.05,7926.608333333334
198,20210401,11:51:00,3080.26,3080.98,3076.4900000000002,3076.7200000000003,4371,3725.2,4958.25,10705.85,7939.175
199,20210401,11:48:00,3081.44,3082.09,3079.71,3080.09,3469,3608.4,5135.25,10799.083333333334,7944.35
200,20210401,11:45:00,3081.67,3082.13,3080.3,3081.51,3278,3665.2,5397.75,10891.083333333334,7946.391666666666
201,20210401,11:42:00,3082.0,3082.34,3080.75,3081.69,3150,4000.6,5616.9,11017.783333333333,7957.2
202,20210401,11:39:00,3082.32,3082.39,3080.7400000000002,3080.96,4358,4395.2,5909.85,11092.65,7967.5
203,20210401,11:36:00,3082.56,3083.9500000000003,3081.79,3082.51,3787,4285.0,6166.45,11164.7,7976.05
204,20210401,11:33:00,3082.14,3083.4700000000003,3081.89,3082.17,3753,4260.8,6421.5,11210.45,7980.233333333334
205,20210401,11:30:00,3083.23,3083.52,3081.61,3081.82,4955,4361.6,6649.2,11242.166666666666,7989.083333333333
206,20210401,11:27:00,3086.21,3086.21,3083.6,3084.41,5123,4273.4,6778.4,11260.733333333334,7983.091666666666
207,20210401,11:24:00,3085.1800000000003,3086.98,3084.9900000000002,3085.81,3807,4242.6,6938.15,11277.55,7971.15
208,20210401,11:21:00,3086.92,3086.92,3084.37,3084.62,3666,4508.2,7117.8,11326.65,7973.2
209,20210401,11:18:00,3085.9500000000003,3087.26,3083.9700000000003,3085.94,4257,5006.2,7302.1,11390.866666666667,7978.975
210,20210401,11:15:00,3085.7400000000002,3087.33,3084.92,3085.53,4514,5644.0,7529.3,11414.533333333333,7980.558333333333
211,20210401,11:12:00,3086.75,3088.03,3084.53,3084.53,4969,6297.4,7668.05,11431.9,7982.316666666667
212,20210401,11:09:00,3087.73,3088.53,3085.79,3087.1800000000003,5135,6686.4,7834.9,11421.333333333334,7980.5
213,20210401,11:06:00,3090.31,3090.31,3088.19,3088.55,6156,7314.6,7960.0,11401.5,7987.2
214,20210401,11:03:00,3089.66,3090.88,3088.9300000000003,3089.1,7446,7665.6,8101.3,11385.833333333334,7994.108333333334
215,20210401,11:00:00,3084.4900000000002,3090.0,3083.9700000000003,3088.81,7781,7920.2,8086.5,11358.483333333334,7998.816666666667
216,20210401,10:57:00,3084.04,3085.23,3083.4300000000003,3084.44,6914,7896.2,8138.45,11305.566666666668,8006.241666666667
217,20210401,10:54:00,3082.73,3085.6,3081.9900000000002,3085.4900000000002,8276,8315.2,8275.4,11261.8,8000.791666666667
218,20210401,10:51:00,3082.94,3083.5,3081.36,3081.88,7911,8558.0,8285.0,11195.366666666667,8004.5
219,20210401,10:48:00,3081.9,3084.04,3081.58,3082.4700000000003,8719,8753.4,8365.1,11136.933333333332,8000.791666666667
220,20210401,10:45:00,3081.17,3082.87,3080.19,3081.36,7661,8671.0,8331.15,11070.666666666666,7991.575
221,20210401,10:42:00,3082.27,3084.14,3080.03,3080.91,9009,8646.6,8363.1,11034.25,8007.141666666666
222,20210401,10:39:00,3084.1,3084.87,3082.7400000000002,3084.06,9490,8508.4,8456.9,10970.05,8033.416666666667
223,20210401,10:36:00,3084.4500000000003,3085.52,3082.9700000000003,3084.75,8888,8090.4,8484.55,10891.65,8057.341666666666
224,20210401,10:33:00,3084.39,3084.87,3082.65,3084.58,8307,7783.2,8676.85,10816.783333333333,8055.641666666666
225,20210401,10:30:00,3086.59,3086.59,3083.77,3084.38,7539,7882.0,8827.35,10762.416666666666,8078.941666666667
226,20210401,10:27:00,3082.17,3086.15,3082.09,3085.38,8318,7832.0,9063.75,10731.2,8112.466666666666
