,day,time,open,high,low,close
4901,20210204,13:30:00,959.52,959.52,958.89,958.89
4902,20210204,13:27:00,959.96,959.96,959.51,959.51
4903,20210204,13:24:00,960.04,960.24,959.8100000000001,959.97
4904,20210204,13:21:00,960.23,960.23,959.76,959.94
4905,20210204,13:18:00,961.0500000000001,961.0500000000001,960.4,960.4
4906,20210204,13:15:00,961.26,961.51,960.91,961.03
4907,20210204,13:12:00,961.0,961.19,960.83,961.1700000000001
4908,20210204,13:09:00,961.13,961.13,960.76,961.02
4909,20210204,13:06:00,960.53,961.08,960.48,961.08
4910,20210204,13:03:00,960.15,960.54,960.15,960.54
4911,20210204,13:00:00,961.27,961.27,960.16,960.1800000000001
4912,20210204,12:57:00,961.57,961.57,961.23,961.32
4913,20210204,12:54:00,962.26,962.3100000000001,961.59,961.59
4914,20210204,12:51:00,962.0,962.34,962.0,962.1800000000001
4915,20210204,12:48:00,960.34,961.9200000000001,960.34,961.9200000000001
4916,20210204,12:45:00,959.79,960.19,959.61,960.19
4917,20210204,12:42:00,960.4300000000001,960.4300000000001,959.6800000000001,959.76
4918,20210204,12:39:00,961.08,961.25,960.47,960.47
4919,20210204,12:36:00,960.3100000000001,961.16,960.3100000000001,961.08
4920,20210204,12:33:00,960.73,960.73,960.19,960.19
4921,20210204,12:30:00,961.49,961.49,960.63,960.63
4922,20210204,12:27:00,961.65,961.65,961.4,961.53
4923,20210204,12:24:00,963.26,963.26,961.69,961.71
4924,20210204,12:21:00,963.27,963.53,963.1700000000001,963.32
4925,20210204,12:18:00,963.91,963.91,963.28,963.28
4926,20210204,12:15:00,964.52,964.52,963.95,963.95
4927,20210204,12:12:00,964.8000000000001,964.82,964.45,964.45
4928,20210204,12:09:00,965.0600000000001,965.0600000000001,964.74,964.8100000000001
4929,20210204,12:06:00,965.63,965.72,965.08,965.1
4930,20210204,12:03:00,965.57,965.72,965.52,965.66
4931,20210204,12:00:00,965.4200000000001,965.53,965.32,965.53
4932,20210204,11:57:00,965.36,965.54,965.33,965.52
4933,20210204,11:54:00,965.77,965.78,965.4,965.4
4934,20210204,11:51:00,966.19,966.19,965.6800000000001,965.6800000000001
4935,20210204,11:48:00,966.09,966.24,966.0,966.1800000000001
4936,20210204,11:45:00,965.97,966.0600000000001,965.9,966.03
4937,20210204,11:42:00,966.08,966.08,965.87,965.9300000000001
4938,20210204,11:39:00,966.64,966.64,966.08,966.08
4939,20210204,11:36:00,966.95,966.95,966.54,966.6
4940,20210204,11:33:00,967.28,967.32,966.94,966.98
4941,20210204,11:30:00,967.6,967.6700000000001,967.3100000000001,967.34
4942,20210204,11:27:00,967.27,967.6700000000001,967.27,967.62
4943,20210204,11:24:00,967.61,967.61,967.28,967.3000000000001
4944,20210204,11:21:00,967.21,967.73,967.12,967.64
4945,20210204,11:18:00,967.65,967.65,967.39,967.39
4946,20210204,11:15:00,967.95,967.95,967.65,967.65
4947,20210204,11:12:00,967.87,968.01,967.8000000000001,967.86
4948,20210204,11:09:00,967.65,967.8100000000001,967.49,967.8100000000001
4949,20210204,11:06:00,967.47,967.78,967.44,967.78
4950,20210204,11:03:00,967.38,967.66,967.27,967.47
4951,20210204,11:00:00,966.72,967.51,966.72,967.51
4952,20210204,10:57:00,965.96,966.86,965.96,966.78
4953,20210204,10:54:00,965.53,965.78,965.37,965.78
4954,20210204,10:51:00,966.02,966.02,965.3000000000001,965.45
4955,20210204,10:48:00,965.3000000000001,966.19,965.3000000000001,966.13
4956,20210204,10:45:00,963.26,965.34,963.22,965.23
4957,20210204,10:42:00,962.86,963.3100000000001,962.82,963.3100000000001
4958,20210204,10:39:00,963.53,963.53,962.79,962.79
4959,20210204,10:36:00,963.54,963.82,963.54,963.57
4960,20210204,10:33:00,962.99,963.6700000000001,962.99,963.6700000000001
4961,20210204,10:30:00,961.87,962.96,961.87,962.96
4962,20210204,10:27:00,961.35,961.89,961.35,961.89
4963,20210204,10:24:00,960.87,961.38,960.85,961.36
4964,20210204,10:21:00,960.57,960.86,960.54,960.85
4965,20210204,10:18:00,962.01,962.08,960.63,960.63
4966,20210204,10:15:00,962.99,962.99,961.98,962.07
4967,20210204,10:12:00,963.2,963.26,962.96,963.07
4968,20210204,10:09:00,962.91,963.24,962.9,963.22
4969,20210204,10:06:00,961.99,962.85,961.99,962.83
4970,20210204,10:03:00,961.6800000000001,962.39,961.6800000000001,962.04
4971,20210204,10:00:00,962.16,962.16,961.61,961.61
4972,20210204,09:57:00,962.9200000000001,963.33,962.28,962.28
4973,20210204,09:54:00,962.01,962.99,962.01,962.99
4974,20210204,09:51:00,962.72,962.73,961.85,961.87
4975,20210204,09:48:00,963.28,963.28,962.41,962.65
4976,20210204,09:45:00,963.1800000000001,963.76,963.16,963.5
4977,20210204,09:42:00,963.79,963.79,963.15,963.25
4978,20210204,09:39:00,964.69,964.71,964.0,964.0
4979,20210204,09:36:00,965.53,965.53,964.5500000000001,964.61
4980,20210204,09:33:00,967.33,967.33,965.71,965.71
4981,20210204,09:30:00,967.49,967.51,967.22,967.51
4982,20210204,09:27:00,967.73,967.8000000000001,967.4300000000001,967.53
4983,20210204,09:24:00,966.63,967.6,966.59,967.5500000000001
4984,20210204,09:21:00,966.83,966.83,966.1800000000001,966.51
4985,20210204,09:18:00,967.12,967.28,966.77,966.78
4986,20210204,09:15:00,964.87,967.14,964.87,967.14
4987,20210204,09:12:00,964.4300000000001,964.71,963.9200000000001,964.71
4988,20210204,09:09:00,966.2,966.2,964.45,964.45
4989,20210204,09:06:00,966.08,966.8000000000001,966.08,966.27
4990,20210204,09:03:00,967.02,967.38,966.04,966.0500000000001
4991,20210204,09:00:00,970.9300000000001,970.95,966.8000000000001,966.8000000000001
4992,20210203,15:30:00,970.51,970.69,970.45,970.69
4993,20210203,15:18:00,969.99,970.51,969.99,970.51
4994,20210203,15:15:00,969.5,969.97,969.5,969.9300000000001
4995,20210203,15:12:00,969.22,969.53,969.22,969.53
4996,20210203,15:09:00,969.0,969.33,968.94,969.2
4997,20210203,15:06:00,968.87,969.09,968.74,969.07
4998,20210203,15:03:00,969.48,969.48,968.84,968.84
4999,20210203,15:00:00,969.51,969.66,969.5,969.51
5000,20210203,14:57:00,968.83,969.6700000000001,968.83,969.59
5001,20210203,14:54:00,968.7,968.91,968.7,968.79
5002,20210203,14:51:00,968.74,968.88,968.6800000000001,968.7
5003,20210203,14:48:00,967.4200000000001,968.84,967.4200000000001,968.77
5004,20210203,14:45:00,967.49,967.49,967.21,967.36
5005,20210203,14:42:00,967.46,967.62,967.4200000000001,967.57
5006,20210203,14:39:00,967.66,967.79,967.4300000000001,967.49
5007,20210203,14:36:00,967.36,967.85,967.36,967.6700000000001
5008,20210203,14:33:00,967.5500000000001,967.5500000000001,967.3000000000001,967.47
5009,20210203,14:30:00,967.54,967.6700000000001,967.46,967.54
5010,20210203,14:27:00,967.71,967.9200000000001,967.57,967.57
5011,20210203,14:24:00,967.59,968.04,967.59,967.9
5012,20210203,14:21:00,966.96,967.63,966.96,967.6
5013,20210203,14:18:00,967.1,967.25,967.01,967.01
5014,20210203,14:15:00,965.74,967.08,965.74,967.08
5015,20210203,14:12:00,964.94,965.65,964.89,965.65
5016,20210203,14:09:00,964.99,965.02,964.71,964.85
5017,20210203,14:06:00,965.33,965.74,965.0,965.0
5018,20210203,14:03:00,965.4200000000001,965.4300000000001,965.15,965.36
5019,20210203,14:00:00,965.44,965.76,965.39,965.39
5020,20210203,13:57:00,965.8000000000001,965.9300000000001,965.35,965.37
5021,20210203,13:54:00,965.78,965.97,965.6700000000001,965.8100000000001
5022,20210203,13:51:00,966.1800000000001,966.2,965.76,965.8000000000001
5023,20210203,13:48:00,966.58,966.61,966.16,966.19
5024,20210203,13:45:00,966.0500000000001,966.73,966.0500000000001,966.57
5025,20210203,13:42:00,966.04,966.25,966.04,966.15
5026,20210203,13:39:00,966.47,966.72,965.99,966.0500000000001
5027,20210203,13:36:00,967.0,967.0,966.12,966.49
5028,20210203,13:33:00,967.6800000000001,967.6800000000001,967.04,967.09
5029,20210203,13:30:00,967.24,967.9,967.24,967.62
5030,20210203,13:27:00,967.46,967.46,967.23,967.24
5031,20210203,13:24:00,966.73,967.7,966.73,967.4200000000001
5032,20210203,13:21:00,966.94,966.94,966.35,966.45
5033,20210203,13:18:00,967.66,967.66,967.09,967.15
5034,20210203,13:15:00,967.34,968.57,967.28,967.57
5035,20210203,13:12:00,964.79,969.07,964.79,967.99
5036,20210203,13:09:00,963.4,964.8100000000001,963.39,964.8100000000001
5037,20210203,13:06:00,962.08,963.3100000000001,962.08,963.3100000000001
5038,20210203,13:03:00,962.01,962.3100000000001,962.01,962.1
5039,20210203,13:00:00,961.2,962.07,961.2,961.95
5040,20210203,12:57:00,961.0600000000001,961.3100000000001,961.0600000000001,961.26
5041,20210203,12:54:00,960.94,961.2,960.94,961.1
5042,20210203,12:51:00,960.53,960.85,960.38,960.85
5043,20210203,12:48:00,959.98,960.5,959.98,960.5
5044,20210203,12:45:00,959.16,959.99,959.16,959.98
5045,20210203,12:42:00,958.91,959.21,958.85,959.21
5046,20210203,12:39:00,958.58,958.86,958.47,958.85
5047,20210203,12:36:00,958.9300000000001,958.9300000000001,958.54,958.5500000000001
5048,20210203,12:33:00,959.5,959.5,958.98,959.02
5049,20210203,12:30:00,960.66,960.66,959.51,959.51
5050,20210203,12:27:00,960.75,960.91,960.52,960.61
5051,20210203,12:24:00,960.97,960.97,960.8000000000001,960.83
5052,20210203,12:21:00,961.07,961.23,960.99,960.99
5053,20210203,12:18:00,961.33,961.37,960.9300000000001,961.1
5054,20210203,12:15:00,960.64,961.36,960.64,961.36
5055,20210203,12:12:00,959.85,960.6800000000001,959.8100000000001,960.6800000000001
5056,20210203,12:09:00,959.58,959.88,959.52,959.8100000000001
5057,20210203,12:06:00,959.72,959.72,959.46,959.5600000000001
5058,20210203,12:03:00,959.76,959.88,959.71,959.73
5059,20210203,12:00:00,959.91,959.97,959.6700000000001,959.76
5060,20210203,11:57:00,960.59,960.59,959.87,959.97
5061,20210203,11:54:00,961.1800000000001,961.23,960.73,960.73
5062,20210203,11:51:00,961.85,961.85,961.12,961.16
5063,20210203,11:48:00,961.98,962.01,961.8100000000001,961.87
5064,20210203,11:45:00,962.36,962.36,961.95,961.95
5065,20210203,11:42:00,962.4200000000001,962.4300000000001,962.29,962.34
5066,20210203,11:39:00,962.28,962.51,962.25,962.4300000000001
5067,20210203,11:36:00,962.19,962.47,962.1800000000001,962.35
5068,20210203,11:33:00,961.26,962.26,961.26,962.26
5069,20210203,11:30:00,961.27,961.35,961.02,961.35
5070,20210203,11:27:00,961.41,961.63,961.34,961.35
5071,20210203,11:24:00,961.0600000000001,961.41,960.72,961.41
5072,20210203,11:21:00,961.86,961.95,961.1700000000001,961.1700000000001
5073,20210203,11:18:00,961.5,961.87,961.4200000000001,961.84
5074,20210203,11:15:00,961.1800000000001,961.69,961.04,961.6
5075,20210203,11:12:00,960.73,961.16,960.52,961.16
5076,20210203,11:09:00,960.48,960.76,960.34,960.72
5077,20210203,11:06:00,960.91,960.91,960.45,960.48
5078,20210203,11:03:00,961.51,961.51,960.89,960.91
5079,20210203,11:00:00,963.09,963.12,961.37,961.53
5080,20210203,10:57:00,963.12,963.33,963.01,963.14
5081,20210203,10:54:00,963.79,963.79,962.9300000000001,963.03
5082,20210203,10:51:00,963.6,963.82,963.4,963.78
5083,20210203,10:48:00,963.82,963.85,963.2,963.5500000000001
5084,20210203,10:45:00,962.74,963.74,962.74,963.74
5085,20210203,10:42:00,961.48,962.69,961.48,962.69
5086,20210203,10:39:00,961.59,961.66,961.12,961.57
5087,20210203,10:36:00,962.02,962.02,961.65,961.65
5088,20210203,10:33:00,962.85,962.9300000000001,962.0600000000001,962.0600000000001
5089,20210203,10:30:00,961.4200000000001,963.02,961.4200000000001,963.02
5090,20210203,10:27:00,963.14,963.14,961.27,961.51
5091,20210203,10:24:00,964.3100000000001,964.3100000000001,963.24,963.24
5092,20210203,10:21:00,966.5,966.5,964.4,964.4
5093,20210203,10:18:00,966.88,966.88,966.54,966.57
5094,20210203,10:15:00,966.36,966.9200000000001,966.02,966.89
5095,20210203,10:12:00,966.69,966.78,966.3000000000001,966.39
5096,20210203,10:09:00,966.75,966.77,966.49,966.6700000000001
5097,20210203,10:06:00,967.36,967.36,966.6,966.8100000000001
5098,20210203,10:03:00,967.3000000000001,967.53,967.26,967.38
5099,20210203,10:00:00,968.1700000000001,968.1700000000001,967.34,967.34
5100,20210203,09:57:00,968.37,968.44,968.13,968.13
5101,20210203,09:54:00,968.15,968.3100000000001,968.15,968.28
5102,20210203,09:51:00,967.75,968.16,967.63,968.16
5103,20210203,09:48:00,967.33,967.71,967.2,967.71
5104,20210203,09:45:00,967.37,967.6,967.32,967.32
5105,20210203,09:42:00,968.86,968.86,967.32,967.37
5106,20210203,09:39:00,969.0,969.22,968.89,969.01
5107,20210203,09:36:00,967.46,969.07,967.36,968.96
5108,20210203,09:33:00,967.5600000000001,967.5600000000001,967.14,967.4200000000001
5109,20210203,09:30:00,969.7,969.7,967.6,967.6
5110,20210203,09:27:00,970.1800000000001,970.1800000000001,969.64,969.75
5111,20210203,09:24:00,969.26,970.1800000000001,969.07,970.1800000000001
5112,20210203,09:21:00,967.53,969.1700000000001,967.37,969.11
5113,20210203,09:18:00,967.32,967.45,966.88,967.45
5114,20210203,09:15:00,967.89,968.11,967.22,967.22
5115,20210203,09:12:00,967.51,968.04,967.48,967.84
5116,20210203,09:09:00,969.15,969.15,967.46,967.46
5117,20210203,09:06:00,968.66,969.33,968.66,969.13
5118,20210203,09:03:00,969.29,969.3000000000001,968.25,968.66
5119,20210203,09:00:00,965.99,970.85,965.99,969.26
5120,20210202,15:30:00,963.69,963.8100000000001,963.69,963.8100000000001
5121,20210202,15:18:00,963.16,963.69,963.16,963.69
5122,20210202,15:15:00,963.27,963.49,963.19,963.19
5123,20210202,15:12:00,963.4200000000001,963.5,963.11,963.27
5124,20210202,15:09:00,963.35,963.44,962.96,963.44
5125,20210202,15:06:00,962.91,963.38,962.89,963.29
5126,20210202,15:03:00,962.4200000000001,963.13,962.4200000000001,962.9300000000001
5127,20210202,15:00:00,961.76,962.39,961.72,962.33
5128,20210202,14:57:00,961.2,961.88,961.2,961.73
5129,20210202,14:54:00,960.07,961.33,960.07,961.27
5130,20210202,14:51:00,959.47,959.97,959.47,959.9
5131,20210202,14:48:00,960.14,960.4300000000001,959.35,959.4300000000001
5132,20210202,14:45:00,960.66,960.75,960.0,960.21
5133,20210202,14:42:00,960.98,961.09,960.5,960.58
5134,20210202,14:39:00,962.25,962.25,961.12,961.13
5135,20210202,14:36:00,963.04,963.04,962.22,962.22
5136,20210202,14:33:00,962.78,963.44,962.78,963.16
5137,20210202,14:30:00,961.78,962.8100000000001,961.71,962.78
5138,20210202,14:27:00,961.72,961.88,961.66,961.8000000000001
5139,20210202,14:24:00,960.79,961.91,960.79,961.8000000000001
5140,20210202,14:21:00,959.0500000000001,960.33,959.0500000000001,960.33
5141,20210202,14:18:00,958.74,959.1,958.71,959.1
5142,20210202,14:15:00,959.29,959.32,958.33,958.6800000000001
5143,20210202,14:12:00,957.48,959.38,957.48,959.34
5144,20210202,14:09:00,956.28,957.54,956.14,957.54
5145,20210202,14:06:00,956.85,957.23,956.36,956.36
5146,20210202,14:03:00,954.87,956.61,954.87,956.61
5147,20210202,14:00:00,955.84,955.9200000000001,954.76,954.79
5148,20210202,13:57:00,957.21,957.4300000000001,955.7,955.85
5149,20210202,13:54:00,957.22,957.39,957.14,957.14
5150,20210202,13:51:00,955.9,957.37,955.9,957.25
5151,20210202,13:48:00,954.29,955.46,953.72,955.46
5152,20210202,13:45:00,954.74,954.74,954.23,954.4300000000001
5153,20210202,13:42:00,956.65,956.65,954.85,954.85
5154,20210202,13:39:00,957.25,957.46,956.78,956.78
5155,20210202,13:36:00,957.72,957.72,956.84,957.22
5156,20210202,13:33:00,959.71,959.75,957.91,957.91
5157,20210202,13:30:00,961.39,961.39,959.79,959.79
5158,20210202,13:27:00,961.66,961.76,961.34,961.36
5159,20210202,13:24:00,961.44,961.6700000000001,961.4,961.64
5160,20210202,13:21:00,961.12,961.58,961.08,961.45
5161,20210202,13:18:00,959.97,961.04,959.97,961.02
5162,20210202,13:15:00,960.0500000000001,960.14,959.98,960.0
5163,20210202,13:12:00,959.62,960.07,959.6,960.07
5164,20210202,13:09:00,959.98,959.98,959.03,959.53
5165,20210202,13:06:00,960.76,960.76,959.99,959.99
5166,20210202,13:03:00,962.23,962.26,960.84,960.84
5167,20210202,13:00:00,962.52,962.5600000000001,962.13,962.24
5168,20210202,12:57:00,961.9200000000001,962.53,961.9200000000001,962.5
5169,20210202,12:54:00,963.36,963.36,961.75,961.8100000000001
5170,20210202,12:51:00,963.35,963.4200000000001,963.2,963.41
5171,20210202,12:48:00,963.72,963.76,963.4,963.4
5172,20210202,12:45:00,965.3100000000001,965.3100000000001,963.71,963.71
5173,20210202,12:42:00,965.34,965.44,965.28,965.3000000000001
5174,20210202,12:39:00,965.6800000000001,965.7,965.34,965.38
5175,20210202,12:36:00,966.12,966.12,965.7,965.7
5176,20210202,12:33:00,966.41,966.44,966.0500000000001,966.0500000000001
5177,20210202,12:30:00,967.1700000000001,967.1700000000001,966.33,966.34
5178,20210202,12:27:00,967.0,967.1800000000001,967.0,967.14
5179,20210202,12:24:00,966.34,967.12,966.34,966.98
5180,20210202,12:21:00,966.25,966.44,966.1800000000001,966.38
5181,20210202,12:18:00,965.96,966.22,965.96,966.22
5182,20210202,12:15:00,965.37,965.97,965.29,965.97
5183,20210202,12:12:00,966.84,966.95,965.29,965.36
5184,20210202,12:09:00,968.63,968.77,966.88,966.88
5185,20210202,12:06:00,968.49,968.6800000000001,968.44,968.6800000000001
5186,20210202,12:03:00,968.97,968.97,968.5,968.5
5187,20210202,12:00:00,969.0600000000001,969.07,968.91,969.0
5188,20210202,11:57:00,969.25,969.35,969.12,969.12
5189,20210202,11:54:00,969.48,969.51,969.19,969.21
5190,20210202,11:51:00,969.7,969.76,969.5,969.5
5191,20210202,11:48:00,969.65,969.72,969.39,969.71
5192,20210202,11:45:00,969.7,969.73,969.48,969.65
5193,20210202,11:42:00,969.99,970.04,969.74,969.74
5194,20210202,11:39:00,970.21,970.35,970.0600000000001,970.11
5195,20210202,11:36:00,970.1700000000001,970.33,970.1700000000001,970.27
5196,20210202,11:33:00,970.15,970.33,970.12,970.2
5197,20210202,11:30:00,969.9300000000001,970.23,969.87,970.21
5198,20210202,11:27:00,969.4200000000001,970.04,969.4200000000001,969.95
5199,20210202,11:24:00,969.07,969.39,969.07,969.39
5200,20210202,11:21:00,968.5600000000001,969.11,968.5,969.11
5201,20210202,11:18:00,968.85,968.9200000000001,968.5500000000001,968.5500000000001
5202,20210202,11:15:00,969.1800000000001,969.1800000000001,968.87,969.01
5203,20210202,11:12:00,969.99,969.99,969.27,969.27
5204,20210202,11:09:00,969.32,970.08,969.32,970.08
5205,20210202,11:06:00,969.1,969.36,969.1,969.36
5206,20210202,11:03:00,969.37,969.37,968.72,969.02
5207,20210202,11:00:00,970.47,970.47,969.48,969.48
5208,20210202,10:57:00,970.8100000000001,971.0,970.52,970.52
5209,20210202,10:54:00,972.35,972.35,970.86,970.86
5210,20210202,10:51:00,971.01,972.29,970.88,972.29
5211,20210202,10:48:00,971.11,971.11,970.9,970.96
5212,20210202,10:45:00,971.02,971.16,970.91,971.1
5213,20210202,10:42:00,971.45,971.54,970.99,970.99
5214,20210202,10:39:00,971.49,971.9300000000001,971.47,971.5600000000001
5215,20210202,10:36:00,971.23,971.91,971.23,971.35
5216,20210202,10:33:00,967.52,970.96,967.52,970.88
5217,20210202,10:30:00,966.4,967.33,966.36,967.3100000000001
5218,20210202,10:27:00,966.12,966.37,966.12,966.34
5219,20210202,10:24:00,966.0,966.22,965.97,966.16
5220,20210202,10:21:00,966.22,966.22,965.82,965.9300000000001
5221,20210202,10:18:00,966.45,966.58,966.1800000000001,966.1800000000001
5222,20210202,10:15:00,965.61,966.4300000000001,965.61,966.4300000000001
5223,20210202,10:12:00,965.25,965.54,965.25,965.54
5224,20210202,10:09:00,964.37,965.25,964.3000000000001,965.25
5225,20210202,10:06:00,964.87,964.87,964.33,964.37
5226,20210202,10:03:00,965.13,965.1700000000001,964.86,964.87
5227,20210202,10:00:00,964.4,965.29,964.4,965.1700000000001
5228,20210202,09:57:00,964.3000000000001,964.88,964.3000000000001,964.51
5229,20210202,09:54:00,963.96,964.44,963.9,964.44
5230,20210202,09:51:00,963.49,963.96,963.41,963.91
5231,20210202,09:48:00,963.12,963.69,963.12,963.4200000000001
5232,20210202,09:45:00,961.94,963.0,961.82,963.0
5233,20210202,09:42:00,961.3100000000001,962.21,961.3100000000001,961.91
5234,20210202,09:39:00,961.75,962.02,961.3100000000001,961.4200000000001
5235,20210202,09:36:00,960.77,961.75,960.77,961.75
5236,20210202,09:33:00,959.76,960.57,959.76,960.57
5237,20210202,09:30:00,958.64,959.62,958.58,959.62
5238,20210202,09:27:00,959.0600000000001,959.0600000000001,957.96,958.66
5239,20210202,09:24:00,956.98,959.45,956.82,959.44
5240,20210202,09:21:00,956.3100000000001,956.91,956.3100000000001,956.84
5241,20210202,09:18:00,956.14,956.3100000000001,955.0600000000001,956.3100000000001
5242,20210202,09:15:00,957.13,957.39,956.2,956.2
5243,20210202,09:12:00,955.88,957.1700000000001,955.21,957.0500000000001
5244,20210202,09:09:00,958.21,958.58,956.0500000000001,956.0500000000001
5245,20210202,09:06:00,958.65,959.2,958.03,958.07
5246,20210202,09:03:00,960.29,960.29,957.69,958.52
5247,20210202,09:00:00,958.85,962.91,958.85,960.3000000000001
5248,20210201,15:30:00,957.26,957.26,956.9200000000001,956.9200000000001
5249,20210201,15:18:00,956.6800000000001,957.26,956.6800000000001,957.26
5250,20210201,15:15:00,956.1700000000001,956.69,956.14,956.69
5251,20210201,15:12:00,955.5500000000001,956.32,955.5500000000001,956.32
5252,20210201,15:09:00,955.0600000000001,955.61,955.0600000000001,955.5500000000001
5253,20210201,15:06:00,954.61,955.13,954.46,955.13
5254,20210201,15:03:00,954.91,954.91,954.1700000000001,954.6700000000001
5255,20210201,15:00:00,955.47,955.66,955.27,955.27
5256,20210201,14:57:00,955.53,955.59,955.29,955.29
5257,20210201,14:54:00,955.32,955.6800000000001,955.27,955.59
5258,20210201,14:51:00,955.47,955.58,955.0600000000001,955.38
5259,20210201,14:48:00,955.14,955.44,955.0,955.44
5260,20210201,14:45:00,954.51,955.16,954.41,955.16
5261,20210201,14:42:00,954.8000000000001,954.83,954.48,954.49
5262,20210201,14:39:00,954.1700000000001,954.8100000000001,954.03,954.8000000000001
5263,20210201,14:36:00,954.1,954.3000000000001,954.07,954.1
5264,20210201,14:33:00,954.28,954.35,954.13,954.13
5265,20210201,14:30:00,954.0500000000001,954.48,953.77,954.19
5266,20210201,14:27:00,955.21,955.3100000000001,954.0600000000001,954.0600000000001
5267,20210201,14:24:00,955.41,955.54,955.32,955.36
5268,20210201,14:21:00,955.47,955.7,955.37,955.47
5269,20210201,14:18:00,955.3000000000001,955.6700000000001,955.3000000000001,955.59
5270,20210201,14:15:00,955.1,955.46,955.1,955.41
5271,20210201,14:12:00,954.86,955.39,954.85,955.12
5272,20210201,14:09:00,954.39,954.97,954.39,954.9300000000001
5273,20210201,14:06:00,954.15,954.74,954.15,954.33
5274,20210201,14:03:00,952.8100000000001,954.02,952.77,954.02
5275,20210201,14:00:00,952.21,952.75,952.21,952.75
5276,20210201,13:57:00,951.96,952.21,951.8000000000001,952.15
5277,20210201,13:54:00,952.07,952.09,951.76,951.9
5278,20210201,13:51:00,951.97,952.38,951.95,952.09
5279,20210201,13:48:00,951.47,952.03,951.47,952.03
5280,20210201,13:45:00,951.47,951.57,951.39,951.5
5281,20210201,13:42:00,952.04,952.04,951.51,951.53
5282,20210201,13:39:00,951.52,952.24,951.52,952.02
5283,20210201,13:36:00,951.5500000000001,951.76,951.45,951.58
5284,20210201,13:33:00,951.38,951.64,951.25,951.64
5285,20210201,13:30:00,951.1700000000001,951.5,951.15,951.3100000000001
5286,20210201,13:27:00,951.12,951.47,951.0600000000001,951.19
5287,20210201,13:24:00,950.41,951.09,950.41,951.09
5288,20210201,13:21:00,950.09,950.3000000000001,950.07,950.28
5289,20210201,13:18:00,949.64,950.09,949.64,950.09
5290,20210201,13:15:00,949.91,949.9200000000001,949.59,949.59
5291,20210201,13:12:00,949.64,949.79,949.4300000000001,949.79
5292,20210201,13:09:00,949.98,950.2,949.71,949.71
5293,20210201,13:06:00,950.9200000000001,951.0500000000001,949.99,949.99
5294,20210201,13:03:00,950.61,950.94,950.54,950.94
5295,20210201,13:00:00,950.72,950.72,950.41,950.6800000000001
5296,20210201,12:57:00,951.38,951.39,950.8100000000001,950.8100000000001
5297,20210201,12:54:00,951.19,951.4,951.19,951.38
5298,20210201,12:51:00,950.96,951.19,950.88,951.19
5299,20210201,12:48:00,951.6700000000001,951.76,950.63,950.96
5300,20210201,12:45:00,951.98,952.15,951.77,951.84
5301,20210201,12:42:00,951.53,952.04,951.51,952.04
5302,20210201,12:39:00,951.9300000000001,951.9300000000001,951.34,951.53
5303,20210201,12:36:00,951.95,952.27,951.94,951.97
5304,20210201,12:33:00,952.01,952.0600000000001,951.6700000000001,951.88
5305,20210201,12:30:00,951.74,951.98,951.71,951.97
5306,20210201,12:27:00,951.69,951.73,951.5600000000001,951.69
5307,20210201,12:24:00,952.0500000000001,952.08,951.63,951.65
5308,20210201,12:21:00,951.73,952.12,951.73,952.12
5309,20210201,12:18:00,951.01,951.72,950.9,951.72
5310,20210201,12:15:00,950.95,951.0600000000001,950.9,951.01
5311,20210201,12:12:00,950.73,950.89,950.6700000000001,950.83
5312,20210201,12:09:00,950.54,950.57,950.4,950.57
5313,20210201,12:06:00,950.47,950.5500000000001,950.37,950.5500000000001
5314,20210201,12:03:00,950.4300000000001,950.5500000000001,950.3100000000001,950.5500000000001
5315,20210201,12:00:00,949.15,950.37,949.11,950.36
5316,20210201,11:57:00,949.35,949.35,949.13,949.2
5317,20210201,11:54:00,949.46,949.46,949.15,949.22
5318,20210201,11:51:00,949.35,949.58,949.35,949.48
5319,20210201,11:48:00,949.41,949.5500000000001,949.26,949.33
5320,20210201,11:45:00,949.58,949.65,949.3000000000001,949.3100000000001
5321,20210201,11:42:00,949.04,949.64,948.8000000000001,949.61
5322,20210201,11:39:00,949.96,949.96,949.0500000000001,949.0500000000001
5323,20210201,11:36:00,950.36,950.36,950.14,950.14
5324,20210201,11:33:00,950.6700000000001,950.6700000000001,950.35,950.39
5325,20210201,11:30:00,950.16,951.01,950.16,950.73
5326,20210201,11:27:00,949.9,950.1700000000001,949.6700000000001,950.1700000000001
5327,20210201,11:24:00,949.8100000000001,949.91,949.77,949.87
5328,20210201,11:21:00,949.72,950.02,949.69,949.75
5329,20210201,11:18:00,947.6,949.5500000000001,947.53,949.5500000000001
5330,20210201,11:15:00,946.33,947.62,946.3000000000001,947.6
5331,20210201,11:12:00,946.3100000000001,946.5,945.95,946.33
5332,20210201,11:09:00,947.53,947.53,946.34,946.34
5333,20210201,11:06:00,948.0600000000001,948.14,947.46,947.59
5334,20210201,11:03:00,947.8000000000001,948.1700000000001,947.19,948.1700000000001
5335,20210201,11:00:00,948.4300000000001,948.8100000000001,947.89,947.89
5336,20210201,10:57:00,948.32,948.48,948.01,948.4
5337,20210201,10:54:00,948.64,948.71,948.4200000000001,948.4300000000001
5338,20210201,10:51:00,947.82,949.03,947.82,948.72
5339,20210201,10:48:00,949.16,949.5600000000001,947.75,947.75
5340,20210201,10:45:00,948.83,948.9300000000001,947.91,948.9300000000001
