,day,time,open,high,low,close,amount,5,20,60,120
7992,20201230,11:33:00,965.25,965.25,965.0600000000001,965.0600000000001,7922,8711.8,10141.65,16414.916666666668,12671.925
7993,20201230,11:30:00,965.44,965.5500000000001,965.14,965.22,9135,8833.6,10349.05,16473.866666666665,12667.233333333334
7994,20201230,11:27:00,965.08,965.45,965.08,965.4200000000001,8389,8784.4,10581.45,16509.583333333332,12663.041666666666
7995,20201230,11:24:00,965.12,965.1800000000001,964.96,965.14,9300,8842.4,10782.3,16526.083333333332,12685.683333333332
7996,20201230,11:21:00,964.44,965.09,964.4200000000001,965.09,8813,8863.8,10908.75,16528.866666666665,12681.033333333333
7997,20201230,11:18:00,964.4300000000001,964.58,964.39,964.48,8531,9096.0,11114.95,16541.35,12680.091666666667
7998,20201230,11:15:00,964.22,964.4,964.1700000000001,964.39,8889,9538.6,11507.0,16564.1,12675.85
7999,20201230,11:12:00,964.1800000000001,964.28,964.0,964.21,8679,9995.2,11785.55,16602.966666666667,12682.866666666667
8000,20201230,11:09:00,963.95,964.14,963.9,964.12,9407,10829.4,12194.8,16661.866666666665,12720.708333333334
8001,20201230,11:06:00,963.95,964.03,963.77,963.98,9974,11127.4,12593.6,16732.0,12740.366666666667
8002,20201230,11:03:00,963.71,964.0500000000001,963.71,964.0,10744,11162.4,12853.2,16732.066666666666,12742.95
8003,20201230,11:00:00,963.01,963.72,963.01,963.62,11172,11191.0,13175.15,16719.5,12743.375
8004,20201230,10:57:00,963.11,963.11,962.94,962.95,12850,11307.2,13391.95,16700.566666666666,12730.766666666666
8005,20201230,10:54:00,963.29,963.36,963.07,963.07,10897,10962.2,13623.15,16675.216666666667,12693.408333333333
8006,20201230,10:51:00,963.54,963.5500000000001,963.25,963.3000000000001,10149,11031.4,14030.6,16669.866666666665,12685.258333333333
8007,20201230,10:48:00,963.1800000000001,963.63,963.1800000000001,963.59,10887,11596.4,14548.95,16692.95,12677.625
8008,20201230,10:45:00,963.14,963.36,963.14,963.1800000000001,11753,11833.0,14796.4,16682.5,12700.333333333334
8009,20201230,10:42:00,963.09,963.24,963.09,963.13,11125,12239.0,14990.25,16641.133333333335,12722.05
8010,20201230,10:39:00,962.52,963.1700000000001,962.44,963.1700000000001,11243,12495.2,15342.75,16624.866666666665,12739.85
8011,20201230,10:36:00,962.24,962.51,962.24,962.44,12974,12612.4,15760.45,16616.033333333333,12749.325
8012,20201230,10:33:00,962.12,962.25,962.12,962.24,12070,12605.0,16045.95,16648.8,12754.858333333334
8013,20201230,10:30:00,961.46,962.28,961.46,962.1700000000001,13783,13465.4,16309.15,16655.833333333332,12742.908333333333
8014,20201230,10:27:00,960.89,961.46,960.87,961.46,12406,13600.8,16684.9,16577.933333333334,12726.233333333334
8015,20201230,10:24:00,960.75,961.09,960.75,960.9300000000001,11829,14492.4,17114.55,16528.266666666666,12728.516666666666
8016,20201230,10:21:00,960.86,960.86,960.53,960.8100000000001,12937,15603.2,17559.05,16517.383333333335,12752.75
8017,20201230,10:18:00,961.0500000000001,961.16,960.78,960.78,16372,16049.0,18173.6,16481.983333333334,12800.991666666667
8018,20201230,10:15:00,960.8000000000001,961.0600000000001,960.77,961.0500000000001,14460,16211.2,18561.85,16406.683333333334,12793.425
8019,20201230,10:12:00,960.9200000000001,961.24,960.8000000000001,960.8000000000001,16864,16420.8,19105.3,16387.833333333332,12753.675
8020,20201230,10:09:00,960.91,961.13,960.91,960.96,17383,16542.8,19599.2,16306.416666666666,12685.9
8021,20201230,10:06:00,960.66,960.95,960.64,960.9,15166,16875.4,20318.95,16184.4,12612.575
8022,20201230,10:03:00,960.4,960.75,960.35,960.75,17183,17945.4,21234.85,16103.116666666667,12568.975
8023,20201230,10:00:00,961.08,961.12,960.51,960.52,15508,17676.0,22342.8,15952.583333333334,12505.408333333333
8024,20201230,09:57:00,960.9200000000001,961.08,960.78,961.01,17474,17700.4,24106.4,15812.783333333333,12455.116666666667
8025,20201230,09:54:00,959.6800000000001,960.86,959.6800000000001,960.86,19046,17840.6,25155.85,15632.366666666667,12404.2
8026,20201230,09:51:00,959.85,959.9,959.47,959.6800000000001,20516,17950.8,24811.05,15435.95,12365.25
8027,20201230,09:48:00,959.8100000000001,959.89,959.6800000000001,959.85,15836,17584.4,24484.8,15208.666666666666,12290.108333333334
8028,20201230,09:45:00,959.89,959.98,959.78,959.8000000000001,15630,17884.0,24305.5,15064.85,12238.108333333334
8029,20201230,09:42:00,959.64,959.83,959.51,959.8000000000001,18175,19017.6,24211.65,14905.8,12184.725
8030,20201230,09:39:00,960.5600000000001,960.5600000000001,959.87,959.9300000000001,19597,19582.4,23830.2,14708.5,12120.375
8031,20201230,09:36:00,960.33,960.69,960.3000000000001,960.5600000000001,18684,19806.8,23395.95,14487.483333333334,12057.15
8032,20201230,09:33:00,960.3100000000001,960.57,960.3100000000001,960.33,17334,21115.6,23057.15,14291.633333333333,12007.783333333333
8033,20201230,09:30:00,958.49,960.24,958.49,960.24,21298,22476.2,22763.4,14122.35,11959.791666666666
8034,20201230,09:27:00,958.1,958.32,957.7,958.32,20999,23282.4,22262.4,13883.083333333334,11892.608333333334
8035,20201230,09:24:00,958.25,958.25,957.85,958.12,20719,24431.0,21681.4,13668.3,11837.516666666666
8036,20201230,09:21:00,958.72,958.8000000000001,958.1800000000001,958.1800000000001,25228,26642.8,21118.8,13429.833333333334,11810.883333333333
8037,20201230,09:18:00,956.99,958.74,956.74,958.74,24137,28294.0,20335.5,13131.166666666666,11712.691666666668
8038,20201230,09:15:00,957.36,957.62,956.95,957.11,25329,31335.0,19623.45,12857.583333333334,11624.241666666667
8039,20201230,09:12:00,958.6700000000001,958.6700000000001,957.6700000000001,957.6700000000001,26742,36425.2,18918.05,12568.5,11520.341666666667
8040,20201230,09:09:00,958.53,960.12,958.53,958.75,31778,38769.4,18191.6,12234.25,11439.675
8041,20201230,09:06:00,957.9300000000001,958.38,957.79,958.25,33484,34843.8,17283.45,11871.566666666668,11321.4
8042,20201230,09:03:00,957.29,958.1700000000001,956.78,957.9300000000001,39342,30945.2,16108.15,11496.65,11203.066666666668
8043,20201230,09:00:00,957.38,958.49,955.38,957.2,50780,25526.8,14640.55,10948.116666666667,11045.075
8044,20201229,15:30:00,957.23,957.41,957.23,957.41,38463,18121.4,12603.35,10186.95,10798.85
8045,20201229,15:18:00,956.96,957.26,956.88,957.23,12150,12538.0,11246.65,9638.6,10642.25
8046,20201229,15:15:00,957.45,957.45,956.85,956.85,13991,12290.4,11167.95,9532.85,10720.725
8047,20201229,15:12:00,956.57,957.48,956.57,957.48,12250,11873.8,11045.1,9385.366666666667,10787.766666666666
8048,20201229,15:09:00,956.35,956.7,956.3100000000001,956.6,13753,11715.6,10945.6,9275.716666666667,10908.325
8049,20201229,15:06:00,956.12,956.44,955.98,956.44,10546,11220.6,10721.5,9157.733333333334,11019.0
8050,20201229,15:03:00,955.45,956.07,955.4,956.07,10912,10987.2,10701.65,9078.3,11159.383333333333
8051,20201229,15:00:00,954.99,955.63,954.89,955.59,11908,10698.2,10691.7,9012.766666666666,11310.375
8052,20201229,14:57:00,954.22,954.9300000000001,954.22,954.9300000000001,11459,10229.0,10843.3,8928.933333333332,11557.008333333333
8053,20201229,14:54:00,953.91,954.26,953.91,954.26,11278,9916.4,10894.95,8860.6,11928.375
8054,20201229,14:51:00,954.08,954.12,953.82,953.83,9379,9905.0,10786.5,8816.5,11981.025
8055,20201229,14:48:00,953.85,954.08,953.71,953.97,9467,10471.8,10788.85,8845.283333333333,12048.658333333333
8056,20201229,14:45:00,954.34,954.41,953.75,953.82,9562,11301.4,10874.3,8833.2,12100.458333333334
8057,20201229,14:42:00,954.3000000000001,954.35,954.15,954.32,9896,11384.6,10936.85,8818.833333333334,12142.575
8058,20201229,14:39:00,954.33,954.39,954.2,954.26,11221,11403.4,11034.75,8787.6,12178.4
8059,20201229,14:36:00,953.83,954.62,953.83,954.39,12213,11166.4,11140.15,8762.766666666666,12196.0
8060,20201229,14:33:00,954.27,954.27,953.77,953.77,13615,10989.6,11128.45,8779.55,12198.641666666666
8061,20201229,14:30:00,953.89,954.47,953.89,954.1700000000001,9978,10381.8,10950.8,8748.733333333334,12191.275
8062,20201229,14:27:00,954.08,954.35,953.96,954.01,9990,10693.0,10966.35,8753.833333333334,12210.95
8063,20201229,14:24:00,953.04,953.95,953.04,953.88,10036,10747.0,10874.4,8767.25,12227.175
8064,20201229,14:21:00,952.53,953.1,952.53,953.1,11329,10594.0,10728.6,8760.966666666667,12257.458333333334
8065,20201229,14:18:00,952.87,953.15,952.58,952.61,10576,10358.0,10494.6,8711.6,12274.366666666667
8066,20201229,14:15:00,952.71,952.9200000000001,952.69,952.84,11534,10385.4,10328.85,8700.65,12293.833333333334
8067,20201229,14:12:00,952.4,952.62,952.1,952.59,10260,11066.6,10096.1,8662.3,12293.983333333334
8068,20201229,14:09:00,952.58,952.58,952.15,952.37,9271,11513.0,9943.45,8718.166666666666,12317.375
8069,20201229,14:06:00,952.99,952.99,952.4,952.64,10149,11480.6,9784.25,8802.966666666667,12346.241666666667
8070,20201229,14:03:00,951.57,952.96,951.53,952.96,10713,11336.0,9593.65,8854.833333333334,12352.083333333334
8071,20201229,14:00:00,951.23,951.7,951.23,951.57,14940,11428.6,9374.8,8882.616666666667,12362.433333333332
8072,20201229,13:57:00,951.19,951.37,951.14,951.29,12492,10603.2,8974.45,8860.916666666666,12324.941666666668
8073,20201229,13:54:00,951.01,951.2,950.94,951.2,9109,10475.6,8708.7,8829.983333333334,12300.041666666666
8074,20201229,13:51:00,951.23,951.29,950.9300000000001,951.0600000000001,9426,11319.6,8600.35,8874.533333333333,12307.116666666667
8075,20201229,13:48:00,951.5,951.62,951.23,951.23,11176,11830.2,8534.65,8928.766666666666,12301.541666666666
8076,20201229,13:45:00,951.13,951.61,951.13,951.52,10813,11607.4,8296.4,8988.116666666667,12309.975
8077,20201229,13:42:00,951.3000000000001,951.34,951.0500000000001,951.2,11854,11502.6,8121.15,9120.0,12312.875
8078,20201229,13:39:00,951.5500000000001,951.61,951.26,951.37,13329,10762.0,7914.55,9180.166666666666,12318.983333333334
8079,20201229,13:36:00,950.91,951.47,950.91,951.47,11979,9520.2,7647.3,9119.516666666666,12292.391666666666
8080,20201229,13:33:00,950.59,950.89,950.57,950.8100000000001,10062,8454.2,7382.7,9065.383333333333,12287.666666666666
8081,20201229,13:30:00,950.21,950.5500000000001,950.12,950.53,10289,7894.0,7380.45,9040.75,12299.883333333333
8082,20201229,13:27:00,950.25,950.25,949.98,950.02,8151,7212.0,7415.45,9034.833333333334,12344.058333333332
8083,20201229,13:24:00,950.0600000000001,950.23,949.96,950.23,7120,7023.2,7329.4,9058.233333333334,12379.85
8084,20201229,13:21:00,949.84,950.03,949.72,950.03,6649,6816.6,7228.9,9097.45,12403.466666666667
8085,20201229,13:18:00,949.85,950.01,949.74,949.99,7261,6754.2,7174.55,9176.033333333333,12457.108333333334
8086,20201229,13:15:00,950.13,950.13,949.82,949.85,6879,6569.2,7101.75,9294.55,12479.983333333334
8087,20201229,13:12:00,950.26,950.37,950.12,950.16,7207,6580.0,7014.9,9371.55,12495.933333333332
8088,20201229,13:09:00,950.3100000000001,950.39,950.15,950.2,6087,6574.0,6938.1,9411.366666666667,12499.066666666668
8089,20201229,13:06:00,949.97,950.34,949.97,950.3100000000001,6337,6745.0,6967.45,9463.65,12503.808333333332
8090,20201229,13:03:00,950.47,950.48,949.97,950.0500000000001,6336,7100.0,6939.6,9532.25,12502.466666666667
8091,20201229,13:00:00,950.08,950.58,950.08,950.47,6933,7115.0,6971.8,9626.816666666668,12512.3
8092,20201229,12:57:00,949.73,950.14,949.73,950.14,7177,7190.0,6969.05,9723.933333333332,12530.758333333333
8093,20201229,12:54:00,949.34,949.72,949.27,949.72,6942,7299.0,6978.15,9797.233333333334,12537.583333333334
8094,20201229,12:51:00,949.22,949.41,949.08,949.34,8112,7507.4,7062.65,9902.133333333333,12535.5
8095,20201229,12:48:00,948.63,949.14,948.63,949.12,6411,7222.4,7212.35,10006.733333333334,12521.7
8096,20201229,12:45:00,948.44,949.03,948.44,948.7,7308,7943.6,7328.9,10191.933333333332,12526.933333333332
8097,20201229,12:42:00,947.7,948.4,947.7,948.4,7722,8679.8,7398.5,10294.216666666667,12519.966666666667
8098,20201229,12:39:00,948.13,948.13,947.8000000000001,947.8100000000001,7984,8421.4,7413.5,10390.9,12508.516666666666
8099,20201229,12:36:00,948.5500000000001,948.8000000000001,948.38,948.38,6687,7846.6,7500.85,10472.183333333332,12512.666666666666
8100,20201229,12:33:00,948.4200000000001,948.53,947.94,948.5,10017,7621.6,7827.5,10645.1,12515.033333333333
8101,20201229,12:30:00,948.66,948.78,948.4,948.4,10989,6779.2,7914.95,10771.233333333334,12486.925
8102,20201229,12:27:00,947.97,948.6700000000001,947.97,948.6700000000001,6430,5609.8,7879.7,10909.483333333334,12452.283333333333
8103,20201229,12:24:00,948.1800000000001,948.21,947.86,948.04,5110,5458.0,8097.95,11142.033333333333,12466.175
8104,20201229,12:21:00,948.39,948.4300000000001,948.11,948.1700000000001,5562,5770.8,8325.4,11410.75,12483.858333333334
8105,20201229,12:18:00,947.88,948.61,947.86,948.4200000000001,5805,5814.4,8465.65,11645.9,12508.075
8106,20201229,12:15:00,948.37,948.37,947.77,947.9300000000001,5142,6049.4,8671.35,11908.6,12512.141666666666
8107,20201229,12:12:00,948.16,948.4300000000001,948.16,948.3100000000001,5671,6396.6,8875.9,12190.166666666666,12519.066666666668
8108,20201229,12:09:00,948.82,948.85,948.1700000000001,948.1700000000001,6674,6734.2,9272.95,12540.933333333332,12516.216666666667
8109,20201229,12:06:00,948.73,949.19,948.73,949.08,5780,7125.8,9657.2,12880.266666666666,12509.275
8110,20201229,12:03:00,949.84,949.84,948.65,948.65,6980,8191.0,10031.25,13240.466666666667,12517.95
8111,20201229,12:00:00,949.72,949.94,949.72,949.89,6878,8543.4,10301.25,13607.983333333334,12520.808333333332
8112,20201229,11:57:00,949.72,950.0,949.6800000000001,949.6800000000001,7359,8907.8,10639.25,14185.083333333334,12523.916666666666
8113,20201229,11:54:00,949.94,950.01,949.77,949.82,8632,9040.4,10803.1,14996.15,12512.7
8114,20201229,11:51:00,949.57,950.1,949.57,949.79,11106,9260.2,10960.6,15145.55,12486.908333333333
8115,20201229,11:48:00,949.46,949.6,949.32,949.54,8742,9683.0,11039.3,15252.033333333333,12441.291666666666
8116,20201229,11:45:00,949.2,949.58,949.2,949.52,8700,10287.8,11339.05,15367.716666666667,12420.391666666666
8117,20201229,11:42:00,949.29,949.39,949.09,949.22,8022,10604.6,11840.35,15466.316666666668,12401.716666666667
8118,20201229,11:39:00,949.08,949.29,949.08,949.28,9731,11159.2,12212.45,15569.2,12404.891666666666
8119,20201229,11:36:00,949.2,949.24,948.95,948.98,13220,11144.8,12210.4,15629.233333333334,12392.858333333334
8120,20201229,11:33:00,949.28,949.44,949.13,949.13,11766,10174.2,11985.95,15617.733333333334,12364.325
8121,20201229,11:30:00,949.4200000000001,949.61,949.29,949.29,10284,9804.8,11826.85,15633.816666666668,12346.558333333332
8122,20201229,11:27:00,949.04,949.38,948.98,949.29,10795,9594.6,11809.35,15668.066666666668,12330.516666666666
8123,20201229,11:24:00,949.23,949.3100000000001,949.0500000000001,949.1,9659,10158.0,11747.35,15687.1,12333.291666666666
8124,20201229,11:21:00,948.82,949.35,948.82,949.21,8367,11098.0,11738.05,15753.95,12312.808333333332
8125,20201229,11:18:00,948.24,948.76,948.24,948.76,9919,12076.8,11887.9,15837.133333333333,12297.816666666668
8126,20201229,11:15:00,947.6800000000001,948.27,947.66,948.27,9233,12569.0,12110.55,15887.016666666666,12272.6
8127,20201229,11:12:00,947.82,947.83,947.47,947.62,13612,13450.0,12223.85,15925.666666666666,12255.991666666667
8128,20201229,11:09:00,947.59,948.1,947.59,947.72,14359,12854.8,12023.05,15916.583333333334,12217.491666666667
8129,20201229,11:06:00,946.76,947.59,946.76,947.59,13261,12339.4,11766.3,15889.516666666666,12179.291666666666
8130,20201229,11:03:00,946.96,947.08,946.87,946.87,12380,12223.2,11625.9,15849.333333333334,12155.058333333332
8131,20201229,11:00:00,947.24,947.24,946.9200000000001,947.01,13638,12694.6,11607.4,15842.25,12125.05
8132,20201229,10:57:00,946.5500000000001,947.4200000000001,946.5500000000001,947.4200000000001,10636,13712.2,11563.5,15788.966666666667,12105.3
8133,20201229,10:54:00,946.21,946.71,946.2,946.57,11782,14677.8,11610.45,15770.1,12105.266666666666
8134,20201229,10:51:00,946.4,946.41,946.03,946.19,12680,14259.4,11683.15,15739.7,12081.666666666666
8135,20201229,10:48:00,946.62,946.69,946.25,946.38,14737,13469.6,11768.55,15674.316666666668,12042.275
8136,20201229,10:45:00,946.03,946.76,946.03,946.64,18726,12239.0,11907.85,15631.833333333334,11995.5
8137,20201229,10:42:00,946.21,946.4200000000001,946.0600000000001,946.15,15464,10480.6,11643.8,15505.75,11909.0
8138,20201229,10:39:00,946.1700000000001,946.57,946.1700000000001,946.24,9690,9298.8,11546.75,15457.8,11866.508333333333
8139,20201229,10:36:00,947.02,947.02,946.22,946.22,8731,9255.4,11705.3,15465.266666666666,11883.975
8140,20201229,10:33:00,946.4300000000001,947.02,946.4300000000001,947.02,8584,9782.0,12121.85,15509.95,11892.716666666667
8141,20201229,10:30:00,946.3100000000001,946.82,946.27,946.3100000000001,9934,10939.6,12571.9,15559.016666666666,11895.7
8142,20201229,10:27:00,946.07,946.41,946.04,946.2,9555,11252.6,13039.4,15653.283333333333,11895.983333333334
8143,20201229,10:24:00,945.77,945.9200000000001,945.36,945.9200000000001,9473,11260.8,13580.8,15701.466666666667,11894.883333333333
8144,20201229,10:21:00,945.5600000000001,945.82,945.38,945.74,11364,11211.0,14168.8,15709.483333333334,11901.1
8145,20201229,10:18:00,945.52,945.52,944.98,945.4200000000001,14372,11028.8,14584.15,15738.183333333332,11895.508333333333
8146,20201229,10:15:00,945.74,946.1,945.53,945.5600000000001,11499,10556.4,14943.9,15665.416666666666,11877.016666666666
8147,20201229,10:12:00,945.34,946.0,945.3100000000001,945.7,9596,10808.6,15470.75,15620.316666666668,11871.266666666666
8148,20201229,10:09:00,945.91,946.12,945.38,945.38,9224,11204.4,16326.8,15586.766666666666,11876.858333333334
8149,20201229,10:06:00,945.46,945.9,945.27,945.88,10453,12006.8,17217.3,15543.966666666667,11895.341666666667
8150,20201229,10:03:00,945.73,945.79,945.37,945.44,12010,12793.8,18064.25,15472.683333333332,11914.208333333334
8151,20201229,10:00:00,944.6,945.59,944.6,945.57,12760,13896.4,18915.3,15397.783333333333,11941.2
8152,20201229,09:57:00,944.01,944.38,943.96,944.38,11575,14033.4,20352.5,15337.583333333334,11988.291666666666
8153,20201229,09:54:00,943.24,943.96,943.23,943.96,13236,14423.0,22574.9,15277.933333333332,12031.525
8154,20201229,09:51:00,942.78,943.16,942.66,943.16,14388,14348.0,22792.9,15168.866666666667,12040.791666666666
8155,20201229,09:48:00,942.82,943.09,942.69,942.8000000000001,17523,14882.8,22948.25,15036.666666666666,12058.533333333333
8156,20201229,09:45:00,943.66,943.66,942.88,942.96,13445,14895.2,22856.25,14861.933333333332,12032.5
8157,20201229,09:42:00,944.03,944.16,943.65,943.82,13523,16063.0,22914.8,14745.716666666667,12027.316666666668
8158,20201229,09:39:00,942.83,944.0,942.57,944.0,12861,17435.0,22948.4,14626.133333333333,12015.85
8159,20201229,09:36:00,942.64,942.89,942.51,942.74,17062,19109.4,22972.0,14553.15,12023.758333333333
8160,20201229,09:33:00,943.3000000000001,943.3000000000001,942.65,942.75,17585,19631.2,22745.4,14384.966666666667,12012.916666666666
8161,20201229,09:30:00,943.12,943.47,942.99,943.44,19284,20427.6,22502.7,14202.616666666667,11999.391666666666
8162,20201229,09:27:00,944.02,944.14,943.09,943.09,20383,20978.0,22155.45,13995.083333333334,11967.475
8163,20201229,09:24:00,943.7,944.3100000000001,943.7,943.99,21233,22244.8,21733.15,13790.316666666668,11933.608333333334
8164,20201229,09:21:00,945.04,945.04,943.6700000000001,943.8100000000001,19671,23405.0,21355.0,13556.966666666667,11892.083333333334
8165,20201229,09:18:00,943.64,945.07,943.64,945.07,21567,24949.2,21039.35,13370.25,11872.9
8166,20201229,09:15:00,941.9,943.5500000000001,941.9,943.5500000000001,22036,26442.0,20606.6,13115.683333333332,11862.9
8167,20201229,09:12:00,941.16,941.65,940.7,941.65,26717,30335.6,20082.4,12847.966666666667,11888.35
8168,20201229,09:09:00,939.75,941.26,939.7,940.89,27034,36196.8,19399.9,12491.5,11848.241666666667
8169,20201229,09:06:00,938.5500000000001,939.5500000000001,938.34,939.5500000000001,27392,34309.2,18684.95,12138.283333333333,11809.816666666668
8170,20201229,09:03:00,939.83,940.29,936.71,938.66,29031,32329.8,17857.85,11795.433333333332,11741.141666666666
8171,20201229,09:00:00,928.58,939.74,928.58,939.74,41504,29660.2,17004.05,11433.633333333333,11656.516666666666
8172,20201228,15:30:00,925.39,927.0,925.39,927.0,56023,24282.6,15450.9,10862.75,11479.991666666667
8173,20201228,15:18:00,924.51,925.39,924.23,925.39,17596,15917.0,13124.95,10029.25,11180.458333333334
8174,20201228,15:15:00,924.49,924.5600000000001,923.96,924.27,17495,15064.4,12743.05,9828.266666666666,11223.05
8175,20201228,15:12:00,925.87,925.87,924.64,924.64,15683,14071.4,12306.15,9630.55,11268.091666666667
8176,20201228,15:09:00,927.25,927.4,925.98,925.98,14616,13481.0,12131.4,9473.066666666668,11362.525
8177,20201228,15:06:00,926.59,927.6,925.8000000000001,927.14,14195,13025.6,11958.65,9337.116666666667,11474.716666666667
8178,20201228,15:03:00,927.41,928.0,926.48,926.48,13333,12574.0,11878.25,9240.583333333334,11663.266666666666
8179,20201228,15:00:00,926.4200000000001,927.3000000000001,926.4200000000001,927.3000000000001,12530,12641.4,11718.5,9156.483333333334,11915.375
8180,20201228,14:57:00,926.21,926.86,926.21,926.48,12731,12807.0,11662.6,9110.916666666666,12340.033333333333
8181,20201228,14:54:00,926.51,926.51,926.13,926.32,12339,12843.2,11602.45,9059.3,12582.7
8182,20201228,14:51:00,925.98,926.8100000000001,925.98,926.4300000000001,11937,12685.8,11765.0,8992.966666666667,12604.408333333333
8183,20201228,14:48:00,926.54,926.54,925.4,926.0500000000001,13670,12911.8,11790.45,8979.483333333334,12650.966666666667
8184,20201228,14:45:00,927.72,927.72,926.48,926.48,13358,12724.8,11604.65,8871.666666666666,12654.616666666667
8185,20201228,14:42:00,927.99,928.22,927.84,927.88,12912,12223.2,11591.05,8758.5,12635.475
8186,20201228,14:39:00,929.16,929.16,928.04,928.04,11552,12031.8,11445.75,8658.183333333332,12635.533333333333
8187,20201228,14:36:00,928.94,929.26,928.69,929.26,13067,11809.6,11307.8,8586.316666666668,12639.75
8188,20201228,14:33:00,928.84,929.16,928.61,928.85,12735,11097.0,11033.6,8518.4,12645.225
8189,20201228,14:30:00,929.09,929.19,928.6800000000001,928.98,10850,10541.6,10729.65,8469.066666666668,12637.175
8190,20201228,14:27:00,929.03,929.46,928.73,929.19,11955,10123.0,10495.95,8460.783333333333,12663.025
8191,20201228,14:24:00,929.36,929.69,929.11,929.14,10441,10169.6,10274.0,8407.85,12693.658333333333
8192,20201228,14:21:00,929.1,929.37,928.47,929.32,9504,10313.6,10209.35,8421.633333333333,12696.633333333333
8193,20201228,14:18:00,929.47,929.88,929.25,929.29,9958,10930.2,10133.95,8440.433333333332,12717.816666666668
8194,20201228,14:15:00,929.02,929.52,929.02,929.52,8757,10966.2,9970.65,8423.633333333333,12744.333333333334
8195,20201228,14:12:00,928.96,929.04,928.85,928.86,12188,11497.2,9855.6,8410.233333333334,12771.166666666666
8196,20201228,14:09:00,928.28,929.1,928.28,928.98,11161,11365.2,9598.15,8359.166666666666,12757.75
8197,20201228,14:06:00,927.14,928.32,927.07,928.32,12587,12251.0,9363.7,8312.25,12750.133333333333
8198,20201228,14:03:00,927.4200000000001,927.54,927.16,927.23,10138,12222.8,9051.75,8275.216666666667,12731.183333333332
8199,20201228,14:00:00,926.9300000000001,927.37,926.65,927.37,11412,12186.0,8968.95,8302.683333333332,12734.166666666666
8200,20201228,13:57:00,927.6800000000001,927.6800000000001,926.96,926.96,11528,12520.8,8746.9,8275.483333333334,12718.85
8201,20201228,13:54:00,928.07,928.07,927.71,927.71,15590,12216.4,8502.7,8232.383333333333,12703.741666666667
8202,20201228,13:51:00,928.6,928.64,927.9300000000001,928.09,12446,10857.0,8064.8,8138.683333333333,12657.616666666667
8203,20201228,13:48:00,928.5500000000001,928.89,928.37,928.61,9954,9884.4,7847.35,8088.3,12635.025
8204,20201228,13:45:00,927.3100000000001,928.73,927.25,928.71,13086,9224.8,7711.25,8092.716666666666,12628.175
8205,20201228,13:42:00,927.88,928.14,927.32,927.41,10006,7842.8,7480.35,8052.833333333333,12608.433333333332
8206,20201228,13:39:00,928.5,928.5600000000001,927.82,927.82,8793,7344.8,7294.7,8088.616666666667,12624.316666666668
8207,20201228,13:36:00,928.96,929.02,928.54,928.5500000000001,7583,7415.8,7153.7,8122.216666666666,12640.216666666667
8208,20201228,13:33:00,928.76,929.0500000000001,928.35,928.97,6656,7498.4,7041.0,8166.95,12676.625
8209,20201228,13:30:00,929.3100000000001,929.33,928.85,928.85,6176,7505.6,7000.25,8246.716666666667,12713.808333333332
8210,20201228,13:27:00,929.11,929.51,929.11,929.37,7516,7561.6,7032.5,8355.733333333334,12749.141666666666
8211,20201228,13:24:00,928.84,929.1,928.49,929.1,9148,7466.2,7022.85,8484.616666666667,12772.133333333333
8212,20201228,13:21:00,929.71,929.75,928.83,928.94,7996,6931.0,6928.0,8639.0,12769.633333333333
8213,20201228,13:18:00,930.45,930.45,929.9,929.9,6692,6601.4,6828.85,8785.116666666667,12780.725
8214,20201228,13:15:00,930.1,930.4,930.0500000000001,930.4,6456,6959.4,6771.1,8912.716666666667,12828.05
8215,20201228,13:12:00,930.46,930.48,929.98,930.0,7039,7062.4,6729.9,9080.4,12874.575
8216,20201228,13:09:00,930.57,931.07,930.54,930.54,6472,6983.4,6689.65,9203.066666666668,12893.775
8217,20201228,13:06:00,930.11,930.58,930.0,930.54,6348,7055.4,6689.0,9308.916666666666,12929.208333333334
8218,20201228,13:03:00,930.74,930.74,929.6800000000001,930.0600000000001,8482,7405.2,6791.75,9405.566666666668,12995.375
8219,20201228,13:00:00,930.9200000000001,931.1700000000001,930.76,930.83,6971,7155.2,6782.0,9494.366666666667,13021.216666666667
8220,20201228,12:57:00,931.8100000000001,931.82,931.08,931.08,6644,7454.6,6923.25,9640.866666666667,13050.883333333333
8221,20201228,12:54:00,931.9,932.27,931.78,931.87,6832,7384.4,7072.75,9796.166666666666,13098.483333333334
8222,20201228,12:51:00,932.71,932.73,931.86,931.9200000000001,8097,7212.6,7149.1,9939.866666666667,13138.433333333332
8223,20201228,12:48:00,932.96,933.16,932.85,932.85,7232,6659.0,7300.65,10076.9,13133.35
8224,20201228,12:45:00,933.04,933.16,932.91,933.0600000000001,8468,6380.8,7299.1,10227.2,13143.533333333333
8225,20201228,12:42:00,933.21,933.29,933.0,933.07,6293,6051.4,7204.1,10375.55,13134.291666666666
8226,20201228,12:39:00,933.25,933.4200000000001,933.11,933.23,5973,6257.4,7234.1,10610.116666666667,13136.158333333333
8227,20201228,12:36:00,933.5500000000001,933.61,933.3000000000001,933.3000000000001,5329,6513.0,7297.45,10928.733333333334,13135.433333333332
8228,20201228,12:33:00,933.5600000000001,933.62,933.41,933.5600000000001,5841,6649.8,7480.6,11204.983333333334,13141.958333333334
8229,20201228,12:30:00,933.51,933.91,933.51,933.64,6821,6589.0,7677.3,11481.35,13152.316666666668
