,day,open,high,low,close
977,20170406,"2,152.64","2,153.83","2,143.30","2,152.75"
978,20170405,"2,161.90","2,164.85","2,146.98","2,160.85"
979,20170404,"2,165.23","2,166.94","2,156.89","2,161.10"
980,20170403,"2,166.04","2,171.33","2,161.26","2,167.51"
981,20170331,"2,166.62","2,166.93","2,159.80","2,160.23"
982,20170330,"2,170.18","2,174.16","2,159.16","2,164.64"
983,20170329,"2,172.31","2,172.31","2,162.04","2,166.98"
984,20170328,"2,166.58","2,169.14","2,157.71","2,163.31"
985,20170327,"2,161.17","2,165.25","2,153.14","2,155.66"
986,20170324,"2,171.36","2,179.34","2,163.34","2,168.95"
987,20170323,"2,174.09","2,182.42","2,170.56","2,172.72"
988,20170322,"2,159.97","2,170.00","2,158.96","2,168.30"
989,20170321,"2,162.95","2,181.99","2,160.25","2,178.38"
990,20170320,"2,160.32","2,160.57","2,151.51","2,157.01"
991,20170317,"2,150.47","2,164.59","2,148.86","2,164.58"
992,20170316,"2,154.98","2,156.85","2,143.01","2,150.08"
993,20170315,"2,128.42","2,135.38","2,127.26","2,133.00"
994,20170314,"2,127.12","2,135.50","2,124.42","2,133.78"
995,20170313,"2,102.37","2,122.88","2,100.91","2,117.59"
996,20170310,"2,088.67","2,102.05","2,082.31","2,097.35"
997,20170309,"2,098.29","2,100.08","2,090.73","2,091.06"
998,20170308,"2,092.27","2,101.56","2,088.19","2,095.41"
999,20170307,"2,080.77","2,096.79","2,079.16","2,094.05"
1000,20170306,"2,073.20","2,083.80","2,067.68","2,081.36"
1001,20170303,"2,090.92","2,091.59","2,072.09","2,078.75"
1002,20170302,"2,105.19","2,112.58","2,096.31","2,102.65"
1003,20170228,"2,087.26","2,094.41","2,084.36","2,091.64"
1004,20170227,"2,095.47","2,097.24","2,084.08","2,085.52"
1005,20170224,"2,106.43","2,107.83","2,090.05","2,094.12"
1006,20170223,"2,106.15","2,108.99","2,103.11","2,107.63"
1007,20170222,"2,106.42","2,108.98","2,101.56","2,106.61"
1008,20170221,"2,085.97","2,108.48","2,085.00","2,102.93"
1009,20170220,"2,084.16","2,085.59","2,077.13","2,084.39"
1010,20170217,"2,072.57","2,081.18","2,072.57","2,080.58"
1011,20170216,"2,088.09","2,092.59","2,078.35","2,081.84"
1012,20170215,"2,073.60","2,087.69","2,069.89","2,083.86"
1013,20170214,"2,079.30","2,081.59","2,068.16","2,074.57"
1014,20170213,"2,074.94","2,078.66","2,070.36","2,078.65"
1015,20170210,"2,075.80","2,080.74","2,072.23","2,075.08"
1016,20170209,"2,067.15","2,072.69","2,062.12","2,065.88"
1017,20170208,"2,072.58","2,072.58","2,052.29","2,065.08"
1018,20170207,"2,077.80","2,079.23","2,071.05","2,075.21"
1019,20170206,"2,085.73","2,088.37","2,073.03","2,077.66"
1020,20170203,"2,075.90","2,079.85","2,064.05","2,073.16"
1021,20170202,"2,080.23","2,092.45","2,067.76","2,071.01"
1022,20170201,"2,075.31","2,082.70","2,073.97","2,080.48"
1023,20170131,"2,077.66","2,079.97","2,067.57","2,067.57"
1024,20170126,"2,074.77","2,088.60","2,068.50","2,083.59"
1025,20170125,"2,075.33","2,077.72","2,062.96","2,066.94"
1026,20170124,"2,070.22","2,072.66","2,058.59","2,065.76"
1027,20170123,"2,067.62","2,073.80","2,058.91","2,065.99"
1028,20170120,"2,065.54","2,072.32","2,064.00","2,065.61"
1029,20170119,"2,085.61","2,091.02","2,065.03","2,072.79"
1030,20170118,"2,073.77","2,075.23","2,058.35","2,070.54"
1031,20170117,"2,067.52","2,078.80","2,065.53","2,071.87"
1032,20170116,"2,077.03","2,080.05","2,058.93","2,064.17"
1033,20170113,"2,077.12","2,080.94","2,073.44","2,076.79"
1034,20170112,"2,077.69","2,087.14","2,073.89","2,087.14"
1035,20170111,"2,048.08","2,079.70","2,047.56","2,075.17"
1036,20170110,"2,043.30","2,046.78","2,039.50","2,045.12"
1037,20170109,"2,053.18","2,053.18","2,046.47","2,048.78"
1038,20170106,"2,048.11","2,051.84","2,045.66","2,049.12"
1039,20170105,"2,045.52","2,046.50","2,039.49","2,041.95"
1040,20170104,"2,046.29","2,046.29","2,040.61","2,045.64"
1041,20170103,"2,034.31","2,044.07","2,028.47","2,043.97"
1042,20170102,"2,022.23","2,031.79","2,015.68","2,026.16"
1043,20161229,"2,020.42","2,026.57","2,016.25","2,026.46"
1044,20161228,"2,021.86","2,029.69","2,020.86","2,024.49"
1045,20161227,"2,040.74","2,044.43","2,037.12","2,042.17"
1046,20161226,"2,038.33","2,039.76","2,034.80","2,037.75"
1047,20161223,"2,036.17","2,037.71","2,031.54","2,035.90"
1048,20161222,"2,041.61","2,042.90","2,033.99","2,035.73"
1049,20161221,"2,049.47","2,053.46","2,037.96","2,037.96"
1050,20161220,"2,044.87","2,047.38","2,040.81","2,041.94"
1051,20161219,"2,039.40","2,046.03","2,037.04","2,038.39"
1052,20161216,"2,037.35","2,043.60","2,033.23","2,042.24"
1053,20161215,"2,022.14","2,040.62","2,021.76","2,036.65"
1054,20161214,"2,043.07","2,044.42","2,031.18","2,036.87"
1055,20161213,"2,026.39","2,035.99","2,023.61","2,035.98"
1056,20161212,"2,031.95","2,031.95","2,020.97","2,027.24"
1057,20161209,"2,024.52","2,026.83","2,019.79","2,024.69"
1058,20161208,"2,008.31","2,031.07","2,007.57","2,031.07"
1059,20161207,"1,995.69","1,997.62","1,987.26","1,991.89"
1060,20161206,"1,976.51","1,993.47","1,976.51","1,989.86"
1061,20161205,"1,965.71","1,971.24","1,960.65","1,963.36"
1062,20161202,"1,980.14","1,981.64","1,966.42","1,970.61"
1063,20161201,"1,987.48","1,989.08","1,979.67","1,983.75"
1064,20161130,"1,980.38","1,988.44","1,977.09","1,983.48"
1065,20161129,"1,977.10","1,982.53","1,972.31","1,978.39"
1066,20161128,"1,976.58","1,983.43","1,966.78","1,978.13"
1067,20161125,"1,972.60","1,978.45","1,969.09","1,974.46"
1068,20161124,"1,985.11","1,988.96","1,968.50","1,971.26"
1069,20161123,"1,987.64","1,996.65","1,981.22","1,987.95"
1070,20161122,"1,976.07","1,986.82","1,974.05","1,983.47"
1071,20161121,"1,971.03","1,976.23","1,962.42","1,966.05"
1072,20161118,"1,983.07","1,983.26","1,968.13","1,974.58"
1073,20161117,"1,976.21","1,983.87","1,968.80","1,980.55"
1074,20161116,"1,980.82","1,985.67","1,976.63","1,979.65"
1075,20161115,"1,977.33","1,978.94","1,967.21","1,967.53"
1076,20161114,"1,982.93","1,988.65","1,974.27","1,974.40"
1077,20161111,"1,988.87","1,994.05","1,982.15","1,984.43"
1078,20161110,"1,989.85","2,002.60","1,983.26","2,002.60"
1079,20161109,"2,008.08","2,015.23","1,931.07","1,958.38"
1080,20161108,"2,009.56","2,010.17","1,994.33","2,003.38"
1081,20161107,"1,997.58","2,001.74","1,992.14","1,997.58"
1082,20161104,"1,983.87","1,985.29","1,976.57","1,982.02"
1083,20161103,"1,974.93","1,988.82","1,973.58","1,983.80"
1084,20161102,"1,995.41","1,997.46","1,976.34","1,978.94"
1085,20161101,"2,003.41","2,010.51","1,990.45","2,007.39"
1086,20161031,"2,011.29","2,016.01","2,005.95","2,008.19"
1087,20161028,"2,021.97","2,026.85","2,015.72","2,019.42"
1088,20161027,"2,018.24","2,026.33","2,015.66","2,024.12"
1089,20161026,"2,030.37","2,030.37","2,002.29","2,013.89"
1090,20161025,"2,042.29","2,042.65","2,031.25","2,037.17"
1091,20161024,"2,037.19","2,047.74","2,036.77","2,047.74"
1092,20161021,"2,039.40","2,040.40","2,029.79","2,033.00"
1093,20161020,"2,044.12","2,048.25","2,036.54","2,040.60"
1094,20161019,"2,036.18","2,050.51","2,035.90","2,040.94"
1095,20161018,"2,027.81","2,040.72","2,026.47","2,040.43"
1096,20161017,"2,028.93","2,033.56","2,011.81","2,027.61"
1097,20161014,"2,021.66","2,028.76","2,021.11","2,022.66"
1098,20161013,"2,033.99","2,035.93","2,014.89","2,015.44"
1099,20161012,"2,022.97","2,037.02","2,022.39","2,033.73"
1100,20161011,"2,053.29","2,060.78","2,030.51","2,031.93"
1101,20161010,"2,047.19","2,058.73","2,039.99","2,056.82"
1102,20161007,"2,065.95","2,067.49","2,051.60","2,053.80"
1103,20161006,"2,069.30","2,070.43","2,055.83","2,065.30"
1104,20161005,"2,043.37","2,056.01","2,036.87","2,053.00"
1105,20161004,"2,056.94","2,059.25","2,050.46","2,054.86"
1106,20160930,"2,054.25","2,056.33","2,042.77","2,043.63"
1107,20160929,"2,063.74","2,072.09","2,063.74","2,068.72"
1108,20160928,"2,062.57","2,062.98","2,051.68","2,053.06"
1109,20160927,"2,037.32","2,064.89","2,031.13","2,062.82"
1110,20160926,"2,052.76","2,060.71","2,042.70","2,047.11"
1111,20160923,"2,053.22","2,057.35","2,048.96","2,054.07"
1112,20160922,"2,050.31","2,060.26","2,048.80","2,049.70"
1113,20160921,"2,022.81","2,035.99","2,021.78","2,035.99"
1114,20160920,"2,014.50","2,026.56","2,010.25","2,025.71"
1115,20160919,"1,997.43","2,019.45","1,997.10","2,015.78"
1116,20160913,"2,011.93","2,013.03","1,997.58","1,999.36"
1117,20160912,"2,003.67","2,011.04","1,991.47","1,991.48"
1118,20160909,"2,048.94","2,049.30","2,029.46","2,037.87"
1119,20160908,"2,064.96","2,070.66","2,053.20","2,063.73"
1120,20160907,"2,068.81","2,073.89","2,061.88","2,061.88"
1121,20160906,"2,058.21","2,067.77","2,057.26","2,066.53"
1122,20160905,"2,049.19","2,061.00","2,047.49","2,060.08"
1123,20160902,"2,033.92","2,039.18","2,030.17","2,038.31"
1124,20160901,"2,022.96","2,032.72","2,016.47","2,032.72"
1125,20160831,"2,038.58","2,041.17","2,027.24","2,034.65"
1126,20160830,"2,038.60","2,049.99","2,036.76","2,039.74"
1127,20160829,"2,028.64","2,034.63","2,024.93","2,032.35"
1128,20160826,"2,036.74","2,039.91","2,027.68","2,037.50"
1129,20160825,"2,041.58","2,046.00","2,035.01","2,042.92"
1130,20160824,"2,050.82","2,052.74","2,039.53","2,043.76"
1131,20160823,"2,044.27","2,051.43","2,041.86","2,049.93"
1132,20160822,"2,054.37","2,054.71","2,040.51","2,042.16"
1133,20160819,"2,057.90","2,059.30","2,049.52","2,056.24"
1134,20160818,"2,048.15","2,056.09","2,041.90","2,055.47"
1135,20160817,"2,045.37","2,048.29","2,032.53","2,043.75"
1136,20160816,"2,056.00","2,063.09","2,047.73","2,047.76"
1137,20160812,"2,053.82","2,060.84","2,046.15","2,050.47"
1138,20160811,"2,042.64","2,048.80","2,035.25","2,048.80"
1139,20160810,"2,043.03","2,049.36","2,039.86","2,044.64"
1140,20160809,"2,033.52","2,046.03","2,032.18","2,043.78"
1141,20160808,"2,025.55","2,031.14","2,018.81","2,031.12"
1142,20160805,"2,006.23","2,018.16","2,004.37","2,017.94"
1143,20160804,"2,006.08","2,006.48","1,994.73","2,000.03"
1144,20160803,"2,008.68","2,008.68","1,993.00","1,994.79"
1145,20160802,"2,023.55","2,026.10","2,017.59","2,019.03"
1146,20160801,"2,024.71","2,031.58","2,024.57","2,029.61"
1147,20160729,"2,023.24","2,028.99","2,016.19","2,016.19"
1148,20160728,"2,029.07","2,029.38","2,014.36","2,021.10"
1149,20160727,"2,027.07","2,030.69","2,021.15","2,025.05"
1150,20160726,"2,009.40","2,027.34","2,008.25","2,027.34"
1151,20160725,"2,014.74","2,020.69","2,006.63","2,012.32"
1152,20160722,"2,005.37","2,014.44","2,002.66","2,010.34"
1153,20160721,"2,019.36","2,020.55","2,007.59","2,012.22"
1154,20160720,"2,013.40","2,015.47","2,003.87","2,015.46"
1155,20160719,"2,022.80","2,023.22","2,010.27","2,016.89"
1156,20160718,"2,018.22","2,022.11","2,012.30","2,021.11"
1157,20160715,"2,015.37","2,022.34","2,011.10","2,017.26"
1158,20160714,"2,004.12","2,009.67","1,997.94","2,008.77"
1159,20160713,"2,007.65","2,013.60","1,995.84","2,005.55"
1160,20160712,"1,991.13","1,998.03","1,986.45","1,991.23"
1161,20160711,"1,979.36","1,990.95","1,977.81","1,988.54"
1162,20160708,"1,972.28","1,979.75","1,956.91","1,963.10"
1163,20160707,"1,963.30","1,976.49","1,959.83","1,974.08"
1164,20160706,"1,980.11","1,982.80","1,944.33","1,953.12"
1165,20160705,"1,995.69","1,996.77","1,985.94","1,989.85"
1166,20160704,"1,989.44","1,997.37","1,985.11","1,995.30"
1167,20160701,"1,977.36","1,993.98","1,975.89","1,987.32"
1168,20160630,"1,971.54","1,972.81","1,959.28","1,970.35"
1169,20160629,"1,946.31","1,966.21","1,941.90","1,956.36"
1170,20160628,"1,907.71","1,937.99","1,907.49","1,936.22"
1171,20160627,"1,901.85","1,926.87","1,900.83","1,926.85"
1172,20160624,"2,001.55","2,001.55","1,892.75","1,925.24"
1173,20160623,"1,989.42","1,990.71","1,980.14","1,986.71"
1174,20160622,"1,981.78","1,994.76","1,979.37","1,992.58"
1175,20160621,"1,977.80","1,983.87","1,971.99","1,982.70"
1176,20160620,"1,974.43","1,984.07","1,969.56","1,981.12"
1177,20160617,"1,966.23","1,970.54","1,949.60","1,953.40"
1178,20160616,"1,971.53","1,974.01","1,944.80","1,951.99"
1179,20160615,"1,972.00","1,975.87","1,960.97","1,968.83"
1180,20160614,"1,976.80","1,982.32","1,965.34","1,972.03"
1181,20160613,"2,001.03","2,001.79","1,976.69","1,979.06"
1182,20160610,"2,022.77","2,022.77","2,014.15","2,017.63"
1183,20160609,"2,028.02","2,035.27","2,012.14","2,024.17"
1184,20160608,"2,013.72","2,027.09","2,008.59","2,027.08"
1185,20160607,"1,993.08","2,011.67","1,992.77","2,011.63"
1186,20160603,"1,991.58","1,991.58","1,979.66","1,985.84"
1187,20160602,"1,983.86","1,988.00","1,978.82","1,985.11"
1188,20160601,"1,976.87","1,986.76","1,975.82","1,982.72"
1189,20160531,"1,962.47","1,984.18","1,958.16","1,983.40"
1190,20160530,"1,969.72","1,970.54","1,955.49","1,967.13"
1191,20160527,"1,962.33","1,971.27","1,959.75","1,969.17"
1192,20160526,"1,965.81","1,967.45","1,955.97","1,957.06"
1193,20160525,"1,953.63","1,964.91","1,951.17","1,960.51"
1194,20160524,"1,951.18","1,951.39","1,937.67","1,937.68"
1195,20160523,"1,954.26","1,956.77","1,940.44","1,955.25"
1196,20160520,"1,943.84","1,951.50","1,940.36","1,947.67"
1197,20160519,"1,953.91","1,954.29","1,942.48","1,946.78"
1198,20160518,"1,962.78","1,964.34","1,945.56","1,956.73"
1199,20160517,"1,973.86","1,975.10","1,962.57","1,968.06"
1200,20160516,"1,961.91","1,970.53","1,961.32","1,967.91"
1201,20160513,"1,979.97","1,980.45","1,962.77","1,966.99"
1202,20160512,"1,973.28","1,981.49","1,970.54","1,977.49"
1203,20160511,"1,989.17","1,989.17","1,970.48","1,980.10"
1204,20160510,"1,965.86","1,982.50","1,964.90","1,982.50"
1205,20160509,"1,974.52","1,976.14","1,962.92","1,967.81"
1206,20160504,"1,978.24","1,982.38","1,969.22","1,976.71"
1207,20160503,"1,988.34","1,989.41","1,979.66","1,986.41"
1208,20160502,"1,991.84","1,991.84","1,977.03","1,978.15"
1209,20160429,"1,998.68","1,999.34","1,983.30","1,994.15"
1210,20160428,"2,020.83","2,022.99","1,998.60","2,000.93"
1211,20160427,"2,019.31","2,019.86","2,012.75","2,015.40"
1212,20160426,"2,013.26","2,021.59","2,011.85","2,019.63"
1213,20160425,"2,016.05","2,016.65","2,007.18","2,014.55"
1214,20160422,"2,014.93","2,017.90","2,010.94","2,015.49"
1215,20160421,"2,014.60","2,022.10","2,009.45","2,022.10"
1216,20160420,"2,017.05","2,023.77","2,005.82","2,005.83"
1217,20160419,"2,015.10","2,020.29","2,007.68","2,011.36"
1218,20160418,"2,001.35","2,009.55","1,998.49","2,009.10"
1219,20160415,"2,013.38","2,016.95","2,008.68","2,014.71"
1220,20160414,"2,004.15","2,016.03","2,000.83","2,015.93"
1221,20160412,"1,970.50","1,981.73","1,968.50","1,981.32"
1222,20160411,"1,972.25","1,973.90","1,963.21","1,970.37"
1223,20160408,"1,961.29","1,972.12","1,954.11","1,972.05"
1224,20160407,"1,978.75","1,980.43","1,964.99","1,973.89"
1225,20160406,"1,963.17","1,975.09","1,961.51","1,971.32"
1226,20160405,"1,972.38","1,973.17","1,959.26","1,962.74"
1227,20160404,"1,974.73","1,979.03","1,969.35","1,978.97"
1228,20160401,"1,994.77","1,994.77","1,970.17","1,973.57"
1229,20160331,"2,005.72","2,007.43","1,986.74","1,995.85"
1230,20160330,"2,005.24","2,009.10","1,998.51","2,002.14"
1231,20160329,"1,986.93","1,997.33","1,984.07","1,994.91"
1232,20160328,"1,984.93","1,992.46","1,981.37","1,982.54"
1233,20160325,"1,991.06","1,991.06","1,981.53","1,983.81"
1234,20160324,"1,988.46","1,992.76","1,981.17","1,985.97"
1235,20160323,"1,996.47","2,001.67","1,989.84","1,995.12"
1236,20160322,"1,993.37","1,997.76","1,986.87","1,996.81"
1237,20160321,"1,999.25","2,003.12","1,982.70","1,989.76"
1238,20160318,"1,996.31","1,996.31","1,986.04","1,992.12"
1239,20160317,"1,984.69","2,000.30","1,984.33","1,987.99"
1240,20160316,"1,971.58","1,982.08","1,969.66","1,974.90"
1241,20160315,"1,975.61","1,979.46","1,966.44","1,969.97"
1242,20160314,"1,985.74","1,985.90","1,970.56","1,972.27"
1243,20160311,"1,968.30","1,975.87","1,966.65","1,971.41"
1244,20160310,"1,958.87","1,976.19","1,955.67","1,969.33"
1245,20160309,"1,940.55","1,952.95","1,938.32","1,952.95"
1246,20160308,"1,958.94","1,958.94","1,935.55","1,946.12"
1247,20160307,"1,961.26","1,963.43","1,955.97","1,957.87"
1248,20160304,"1,956.01","1,958.46","1,949.47","1,955.63"
1249,20160303,"1,957.83","1,958.17","1,946.57","1,958.17"
1250,20160302,"1,944.27","1,949.94","1,942.24","1,947.42"
1251,20160229,"1,921.76","1,927.05","1,916.66","1,916.66"
1252,20160226,"1,927.10","1,927.80","1,917.07","1,920.16"
1253,20160225,"1,919.08","1,928.49","1,906.99","1,918.57"
1254,20160224,"1,908.71","1,918.63","1,906.19","1,912.53"
1255,20160223,"1,928.85","1,929.53","1,909.79","1,914.22"
1256,20160222,"1,911.56","1,921.14","1,905.85","1,916.36"
1257,20160219,"1,904.50","1,916.24","1,902.24","1,916.24"
1258,20160218,"1,909.40","1,910.12","1,898.49","1,908.84"
1259,20160217,"1,889.41","1,897.37","1,881.03","1,883.94"
1260,20160216,"1,870.10","1,892.15","1,868.11","1,888.30"
1261,20160215,"1,857.33","1,864.62","1,847.60","1,862.20"
1262,20160212,"1,850.67","1,857.12","1,817.97","1,835.28"
1263,20160211,"1,872.68","1,877.77","1,858.90","1,861.54"
1264,20160205,"1,914.55","1,921.76","1,910.31","1,917.79"
1265,20160204,"1,900.48","1,917.09","1,897.18","1,916.26"
1266,20160203,"1,893.83","1,894.72","1,882.75","1,890.67"
1267,20160202,"1,914.96","1,920.02","1,906.06","1,906.60"
1268,20160201,"1,919.62","1,926.11","1,912.85","1,924.82"
1269,20160129,"1,905.01","1,912.07","1,888.48","1,912.06"
1270,20160128,"1,885.38","1,907.56","1,877.78","1,906.94"
1271,20160127,"1,888.07","1,902.03","1,883.39","1,897.87"
1272,20160126,"1,881.87","1,884.13","1,862.98","1,871.69"
1273,20160125,"1,890.15","1,901.22","1,882.74","1,893.43"
1274,20160122,"1,860.30","1,879.43","1,859.54","1,879.43"
1275,20160121,"1,848.10","1,860.02","1,838.04","1,840.53"
1276,20160120,"1,885.36","1,885.36","1,830.06","1,845.45"
1277,20160119,"1,879.80","1,889.90","1,866.76","1,889.64"
1278,20160118,"1,856.03","1,882.21","1,854.55","1,878.45"
1279,20160115,"1,915.83","1,918.30","1,873.35","1,878.87"
1280,20160114,"1,893.18","1,900.48","1,882.02","1,900.01"
1281,20160113,"1,904.33","1,921.00","1,902.49","1,916.28"
1282,20160112,"1,907.61","1,910.59","1,888.94","1,890.86"
1283,20160111,"1,897.18","1,907.43","1,892.69","1,894.84"
1284,20160108,"1,889.42","1,918.25","1,883.82","1,917.62"
1285,20160107,"1,915.71","1,926.41","1,901.24","1,904.33"
1286,20160106,"1,934.25","1,934.25","1,911.61","1,925.43"
1287,20160105,"1,911.93","1,937.57","1,911.93","1,930.53"
1288,20160104,"1,954.47","1,954.52","1,918.76","1,918.76"
1289,20151230,"1,973.03","1,974.67","1,958.78","1,961.31"
1290,20151229,"1,956.49","1,968.57","1,946.21","1,966.31"
1291,20151228,"1,990.59","1,991.19","1,964.06","1,964.06"
1292,20151224,"2,009.34","2,009.99","1,990.65","1,990.65"
1293,20151223,"1,994.20","2,007.42","1,989.30","1,999.22"
1294,20151222,"1,984.37","1,992.72","1,971.32","1,992.56"
1295,20151221,"1,974.26","1,986.66","1,968.14","1,981.19"
1296,20151218,"1,960.32","1,981.42","1,958.12","1,975.32"
1297,20151217,"1,984.06","1,987.83","1,967.64","1,977.96"
1298,20151216,"1,950.15","1,975.63","1,950.05","1,969.40"
1299,20151215,"1,935.82","1,938.04","1,925.75","1,932.97"
1300,20151214,"1,926.36","1,930.40","1,919.22","1,927.82"
1301,20151211,"1,952.82","1,961.00","1,943.67","1,948.62"
1302,20151210,"1,947.21","1,956.84","1,940.40","1,952.07"
1303,20151209,"1,951.39","1,956.70","1,944.78","1,948.24"
1304,20151208,"1,964.22","1,971.07","1,948.43","1,949.04"
1305,20151207,"1,987.62","1,988.04","1,963.66","1,963.67"
1306,20151204,"1,972.16","1,983.02","1,970.48","1,974.40"
1307,20151203,"2,000.20","2,000.20","1,981.59","1,994.07"
1308,20151202,"2,026.08","2,026.19","2,009.29","2,009.29"
1309,20151201,"2,001.51","2,026.33","2,001.51","2,023.93"
1310,20151130,"2,022.38","2,022.38","1,987.12","1,991.97"
1311,20151127,"2,038.71","2,038.72","2,026.40","2,028.99"
1312,20151126,"2,014.88","2,033.18","2,014.88","2,030.68"
1313,20151125,"2,018.24","2,018.93","2,007.91","2,009.42"
1314,20151124,"2,004.29","2,019.95","2,003.06","2,016.29"
1315,20151123,"1,995.92","2,008.34","1,992.86","2,003.70"
1316,20151120,"1,988.96","1,993.97","1,985.93","1,989.86"
1317,20151119,"1,976.94","1,988.92","1,972.85","1,988.91"
1318,20151118,"1,967.25","1,973.16","1,961.43","1,962.88"
1319,20151117,"1,967.36","1,974.08","1,959.22","1,963.58"
1320,20151116,"1,945.68","1,956.09","1,942.85","1,943.02"
1321,20151113,"1,975.97","1,981.27","1,969.71","1,973.29"
1322,20151112,"1,997.32","1,998.66","1,991.28","1,993.36"
1323,20151111,"1,993.81","2,001.73","1,983.14","1,997.27"
1324,20151110,"2,015.45","2,015.45","1,988.54","1,996.59"
1325,20151109,"2,038.59","2,038.59","2,022.52","2,025.70"
1326,20151106,"2,048.17","2,055.14","2,038.46","2,041.07"
1327,20151105,"2,049.30","2,050.44","2,039.93","2,049.41"
1328,20151104,"2,053.51","2,056.12","2,042.38","2,052.77"
1329,20151103,"2,042.60","2,053.24","2,040.75","2,048.40"
1330,20151102,"2,033.15","2,036.05","2,028.20","2,035.24"
1331,20151030,"2,034.78","2,038.56","2,027.80","2,029.47"
1332,20151029,"2,050.97","2,064.72","2,032.56","2,034.16"
1333,20151028,"2,045.67","2,045.67","2,032.39","2,042.51"
1334,20151027,"2,043.52","2,045.81","2,036.22","2,044.65"
1335,20151026,"2,049.41","2,049.60","2,039.97","2,048.08"
1336,20151023,"2,043.67","2,054.82","2,036.92","2,040.40"
1337,20151022,"2,040.43","2,042.57","2,019.53","2,023.00"
1338,20151021,"2,039.25","2,053.95","2,035.59","2,042.98"
1339,20151020,"2,031.50","2,040.24","2,026.67","2,039.36"
1340,20151019,"2,032.36","2,036.30","2,022.25","2,030.27"
1341,20151016,"2,037.98","2,038.06","2,025.19","2,030.26"
1342,20151015,"2,008.29","2,035.80","2,007.46","2,033.27"
1343,20151014,"2,014.47","2,016.14","2,002.63","2,009.55"
1344,20151013,"2,021.20","2,024.50","2,010.16","2,019.05"
1345,20151012,"2,022.33","2,030.92","2,015.43","2,021.63"
1346,20151008,"2,016.36","2,020.19","1,998.66","2,019.53"
1347,20151007,"1,995.87","2,006.24","1,994.55","2,005.84"
1348,20151006,"1,996.29","1,998.02","1,985.17","1,990.65"
1349,20151005,"1,981.60","1,994.65","1,975.55","1,978.25"
1350,20151002,"1,979.41","1,985.57","1,969.68","1,969.68"
1351,20151001,"1,963.55","1,986.01","1,958.63","1,979.32"
1352,20150930,"1,915.46","1,962.84","1,915.04","1,962.81"
1353,20150925,"1,948.30","1,951.94","1,932.49","1,942.85"
1354,20150924,"1,956.94","1,958.73","1,944.31","1,947.10"
1355,20150923,"1,960.33","1,968.16","1,944.51","1,944.64"
1356,20150922,"1,973.54","1,983.99","1,966.05","1,982.06"
1357,20150921,"1,973.24","1,980.80","1,960.11","1,964.68"
1358,20150918,"1,978.39","1,996.47","1,964.12","1,995.95"
1359,20150917,"1,989.07","1,989.07","1,972.93","1,976.49"
1360,20150916,"1,949.49","1,978.68","1,949.15","1,975.45"
1361,20150915,"1,930.44","1,938.90","1,927.62","1,937.56"
1362,20150914,"1,947.65","1,948.02","1,921.45","1,931.46"
1363,20150911,"1,942.88","1,951.26","1,939.73","1,941.37"
1364,20150910,"1,918.42","1,962.11","1,915.44","1,962.11"
1365,20150909,"1,903.28","1,934.20","1,902.93","1,934.20"
1366,20150908,"1,889.14","1,894.56","1,868.48","1,878.68"
1367,20150907,"1,883.36","1,895.99","1,870.59","1,883.22"
1368,20150904,"1,921.81","1,923.06","1,879.94","1,886.04"
1369,20150903,"1,929.78","1,931.19","1,911.17","1,915.53"
1370,20150902,"1,886.14","1,920.62","1,883.50","1,915.22"
1371,20150901,"1,934.44","1,939.67","1,914.22","1,914.23"
1372,20150831,"1,934.12","1,941.49","1,925.52","1,941.49"
1373,20150828,"1,932.39","1,938.61","1,927.39","1,937.67"
1374,20150827,"1,912.42","1,920.39","1,898.98","1,908.00"
1375,20150826,"1,843.70","1,895.45","1,835.58","1,894.09"
1376,20150825,"1,840.94","1,864.30","1,806.79","1,846.63"
1377,20150824,"1,860.03","1,872.86","1,800.75","1,829.81"
1378,20150821,"1,862.79","1,886.49","1,856.91","1,876.07"
1379,20150820,"1,929.43","1,933.79","1,912.55","1,914.55"
1380,20150819,"1,954.56","1,959.51","1,915.91","1,939.38"
1381,20150818,"1,977.61","1,979.33","1,954.35","1,956.26"
1382,20150817,"1,991.05","1,991.05","1,968.44","1,968.52"
1383,20150813,"1,975.47","1,990.70","1,966.02","1,983.46"
1384,20150812,"1,980.04","1,989.10","1,948.91","1,975.47"
1385,20150811,"2,020.15","2,021.81","1,986.46","1,986.65"
1386,20150810,"2,008.44","2,008.55","1,993.96","2,003.17"
1387,20150807,"2,009.39","2,012.90","2,001.13","2,010.23"
1388,20150806,"2,037.26","2,038.41","2,011.60","2,013.29"
1389,20150805,"2,027.22","2,035.25","2,022.98","2,029.76"
1390,20150804,"2,007.75","2,027.99","2,007.66","2,027.99"
1391,20150803,"2,026.25","2,026.25","2,005.21","2,008.49"
1392,20150731,"2,026.98","2,030.16","2,004.70","2,030.16"
1393,20150730,"2,040.24","2,044.93","2,019.03","2,019.03"
1394,20150729,"2,053.62","2,055.95","2,037.62","2,037.62"
1395,20150728,"2,026.33","2,045.55","2,015.91","2,039.10"
1396,20150727,"2,034.82","2,048.15","2,032.44","2,038.81"
1397,20150724,"2,060.66","2,060.66","2,040.30","2,045.96"
1398,20150723,"2,068.93","2,069.20","2,053.52","2,065.07"
1399,20150722,"2,071.06","2,075.94","2,059.45","2,064.73"
1400,20150721,"2,082.18","2,088.24","2,069.21","2,083.62"
