,day,time,open,high,low,close
28,20210402,13:57:00,3104.85,3107.2400000000002,3102.6800000000003,3105.38
29,20210402,13:54:00,3102.9900000000002,3104.71,3102.73,3104.63
30,20210402,13:51:00,3104.03,3104.03,3102.11,3103.81
31,20210402,13:48:00,3103.6,3104.64,3102.51,3102.84
32,20210402,13:45:00,3102.9500000000003,3105.1800000000003,3102.77,3103.42
33,20210402,13:42:00,3104.4300000000003,3105.13,3102.27,3102.85
34,20210402,13:39:00,3102.9,3103.86,3101.6,3102.4700000000003
35,20210402,13:36:00,3103.4500000000003,3105.06,3102.87,3103.15
36,20210402,13:33:00,3103.55,3105.5,3103.31,3105.1
37,20210402,13:30:00,3103.03,3104.96,3102.09,3103.86
38,20210402,13:27:00,3103.08,3104.51,3102.06,3103.4
39,20210402,13:24:00,3104.11,3104.98,3102.9500000000003,3103.44
40,20210402,13:21:00,3103.73,3105.1800000000003,3102.65,3103.38
41,20210402,13:18:00,3108.56,3108.56,3103.28,3104.03
42,20210402,13:15:00,3108.28,3109.28,3106.35,3107.44
43,20210402,13:12:00,3104.86,3109.2400000000002,3104.85,3109.2400000000002
44,20210402,13:09:00,3105.2400000000002,3106.64,3104.69,3105.42
45,20210402,13:06:00,3106.15,3106.92,3104.23,3105.9300000000003
46,20210402,13:03:00,3106.05,3107.08,3104.98,3106.63
47,20210402,13:00:00,3105.69,3107.44,3105.25,3105.7400000000002
48,20210402,12:57:00,3107.59,3107.84,3105.7200000000003,3105.7200000000003
49,20210402,12:54:00,3106.37,3107.96,3105.59,3107.62
50,20210402,12:51:00,3108.28,3109.44,3106.44,3106.44
51,20210402,12:48:00,3109.09,3109.4700000000003,3107.3,3107.4700000000003
52,20210402,12:45:00,3108.15,3110.58,3107.7400000000002,3108.13
53,20210402,12:42:00,3108.38,3109.53,3107.6800000000003,3109.04
54,20210402,12:39:00,3109.51,3109.51,3106.9700000000003,3107.86
55,20210402,12:36:00,3107.96,3108.79,3106.44,3107.4
56,20210402,12:33:00,3107.78,3108.07,3106.57,3106.8
57,20210402,12:30:00,3108.35,3109.55,3107.66,3109.4700000000003
58,20210402,12:27:00,3107.11,3109.51,3105.88,3108.53
59,20210402,12:24:00,3106.42,3106.4700000000003,3104.4500000000003,3105.11
60,20210402,12:21:00,3105.44,3106.11,3105.01,3105.36
61,20210402,12:18:00,3104.9300000000003,3107.81,3104.7400000000002,3105.3
62,20210402,12:15:00,3107.03,3107.03,3104.2400000000002,3105.13
63,20210402,12:12:00,3108.55,3109.06,3105.33,3106.19
64,20210402,12:09:00,3109.05,3109.8,3107.46,3108.55
65,20210402,12:06:00,3109.59,3110.28,3108.36,3108.65
66,20210402,12:03:00,3110.4,3111.6,3108.7200000000003,3109.56
67,20210402,12:00:00,3111.77,3113.27,3110.4500000000003,3110.46
68,20210402,11:57:00,3113.08,3114.02,3112.1,3113.9
69,20210402,11:54:00,3113.76,3115.08,3112.81,3114.1800000000003
70,20210402,11:51:00,3113.62,3115.6800000000003,3113.62,3114.9700000000003
71,20210402,11:48:00,3113.52,3115.31,3112.9900000000002,3114.83
72,20210402,11:45:00,3113.86,3115.21,3113.23,3114.88
73,20210402,11:42:00,3114.7000000000003,3115.35,3112.94,3113.09
74,20210402,11:39:00,3115.44,3115.44,3113.25,3114.56
75,20210402,11:36:00,3114.19,3114.9300000000003,3112.37,3113.01
76,20210402,11:33:00,3113.06,3114.9500000000003,3112.58,3113.92
77,20210402,11:30:00,3111.6,3113.3,3110.88,3113.23
78,20210402,11:27:00,3110.84,3112.9300000000003,3110.79,3111.32
79,20210402,11:24:00,3111.76,3111.87,3109.87,3111.63
80,20210402,11:21:00,3112.7000000000003,3113.19,3110.77,3110.91
81,20210402,11:18:00,3111.98,3113.83,3111.12,3111.57
82,20210402,11:15:00,3111.86,3113.23,3110.34,3110.34
83,20210402,11:12:00,3112.55,3112.87,3111.08,3111.2200000000003
84,20210402,11:09:00,3114.39,3114.39,3111.67,3112.34
85,20210402,11:06:00,3115.37,3116.11,3114.42,3114.66
86,20210402,11:03:00,3117.39,3117.39,3114.81,3115.02
87,20210402,11:00:00,3112.83,3117.04,3112.83,3116.05
88,20210402,10:57:00,3113.33,3114.37,3112.53,3114.37
89,20210402,10:54:00,3113.15,3114.07,3111.92,3113.3
90,20210402,10:51:00,3113.2200000000003,3114.67,3112.28,3113.26
91,20210402,10:48:00,3115.0,3115.35,3113.04,3114.16
92,20210402,10:45:00,3115.9,3116.52,3114.13,3115.57
93,20210402,10:42:00,3117.88,3118.7000000000003,3115.9700000000003,3115.9700000000003
94,20210402,10:39:00,3119.9,3119.9,3117.39,3118.62
95,20210402,10:36:00,3117.01,3119.44,3116.82,3119.44
96,20210402,10:33:00,3116.9,3117.86,3115.92,3115.98
97,20210402,10:30:00,3116.51,3117.19,3115.64,3116.2000000000003
98,20210402,10:27:00,3115.34,3116.55,3113.67,3116.2000000000003
99,20210402,10:24:00,3116.4300000000003,3116.82,3114.86,3114.86
100,20210402,10:21:00,3117.09,3117.76,3114.76,3116.64
101,20210402,10:18:00,3114.16,3116.78,3113.61,3115.4500000000003
102,20210402,10:15:00,3119.75,3119.76,3113.55,3114.54
103,20210402,10:12:00,3118.92,3120.44,3118.17,3120.21
104,20210402,10:09:00,3119.36,3119.67,3117.64,3118.9300000000003
105,20210402,10:06:00,3113.83,3119.16,3113.83,3119.12
106,20210402,10:03:00,3115.9300000000003,3116.6,3114.53,3115.32
107,20210402,10:00:00,3113.53,3116.2000000000003,3112.75,3114.98
108,20210402,09:57:00,3114.4300000000003,3115.87,3113.25,3114.21
109,20210402,09:54:00,3116.73,3116.73,3113.3,3115.33
110,20210402,09:51:00,3114.32,3117.4700000000003,3113.9,3116.89
111,20210402,09:48:00,3115.1,3116.11,3113.33,3115.5
112,20210402,09:45:00,3112.63,3114.78,3111.9,3114.78
113,20210402,09:42:00,3113.9,3115.86,3112.12,3112.35
114,20210402,09:39:00,3113.79,3114.37,3112.01,3113.56
115,20210402,09:36:00,3115.7000000000003,3116.73,3113.23,3113.9
116,20210402,09:33:00,3117.17,3117.17,3113.91,3115.19
117,20210402,09:30:00,3119.15,3120.38,3115.44,3116.4300000000003
118,20210402,09:27:00,3121.11,3121.11,3118.5,3119.82
119,20210402,09:24:00,3120.55,3120.69,3117.03,3120.2200000000003
120,20210402,09:21:00,3121.58,3121.58,3118.7200000000003,3119.4
121,20210402,09:18:00,3116.25,3121.14,3115.6800000000003,3120.54
122,20210402,09:15:00,3116.81,3117.48,3114.87,3116.4300000000003
123,20210402,09:12:00,3118.7400000000002,3119.73,3115.6800000000003,3117.61
124,20210402,09:09:00,3119.1800000000003,3120.52,3117.05,3118.54
125,20210402,09:06:00,3111.6,3119.14,3111.6,3119.14
126,20210402,09:03:00,3112.1,3115.53,3111.6,3112.8
127,20210402,09:00:00,3104.7200000000003,3116.61,3104.7200000000003,3111.6
128,20210401,15:30:00,3084.37,3087.41,3084.37,3087.4
129,20210401,15:18:00,3082.9900000000002,3084.9700000000003,3082.9900000000002,3084.37
130,20210401,15:15:00,3082.81,3084.2000000000003,3080.88,3083.39
131,20210401,15:12:00,3082.3,3082.3,3080.85,3081.83
132,20210401,15:09:00,3082.01,3082.01,3079.4300000000003,3079.52
133,20210401,15:06:00,3081.36,3081.9700000000003,3079.64,3080.91
134,20210401,15:03:00,3081.06,3081.7400000000002,3079.4500000000003,3079.4500000000003
135,20210401,15:00:00,3081.39,3081.84,3079.77,3080.8
136,20210401,14:57:00,3081.53,3082.12,3079.82,3081.07
137,20210401,14:54:00,3081.3,3082.85,3080.36,3080.46
138,20210401,14:51:00,3081.63,3082.07,3079.63,3081.03
139,20210401,14:48:00,3081.53,3081.53,3079.39,3081.26
140,20210401,14:45:00,3080.19,3081.89,3079.79,3080.37
141,20210401,14:42:00,3078.07,3082.02,3078.07,3080.87
142,20210401,14:39:00,3077.91,3079.34,3076.62,3079.34
143,20210401,14:36:00,3077.73,3078.01,3075.67,3077.85
144,20210401,14:33:00,3078.4,3079.39,3077.14,3077.94
145,20210401,14:30:00,3081.03,3081.7400000000002,3078.57,3078.57
146,20210401,14:27:00,3081.66,3081.9500000000003,3080.13,3080.19
147,20210401,14:24:00,3084.12,3084.4300000000003,3081.2400000000002,3082.51
148,20210401,14:21:00,3084.53,3084.56,3082.82,3084.2400000000002
149,20210401,14:18:00,3082.25,3084.65,3081.82,3084.51
150,20210401,14:15:00,3083.28,3084.09,3081.48,3082.9500000000003
151,20210401,14:12:00,3083.53,3085.03,3082.33,3083.05
152,20210401,14:09:00,3084.27,3085.81,3083.69,3085.02
153,20210401,14:06:00,3085.23,3086.25,3083.66,3084.7200000000003
154,20210401,14:03:00,3084.06,3086.32,3082.9700000000003,3086.25
155,20210401,14:00:00,3083.29,3084.79,3083.2400000000002,3083.69
156,20210401,13:57:00,3082.07,3084.03,3081.51,3083.54
157,20210401,13:54:00,3082.04,3082.62,3080.6800000000003,3082.19
158,20210401,13:51:00,3080.29,3082.19,3079.13,3081.16
159,20210401,13:48:00,3082.2400000000002,3083.01,3078.65,3078.65
160,20210401,13:45:00,3083.9900000000002,3084.86,3081.7000000000003,3082.46
161,20210401,13:42:00,3084.41,3085.76,3083.94,3084.41
162,20210401,13:39:00,3084.64,3085.71,3083.54,3084.37
163,20210401,13:36:00,3084.65,3085.14,3083.7200000000003,3084.83
164,20210401,13:33:00,3084.81,3086.01,3083.6,3084.1
165,20210401,13:30:00,3083.64,3085.9300000000003,3083.64,3085.1800000000003
166,20210401,13:27:00,3085.28,3085.58,3083.41,3084.13
167,20210401,13:24:00,3085.8,3086.37,3084.4900000000002,3084.9900000000002
168,20210401,13:21:00,3085.35,3086.31,3083.5,3085.9
169,20210401,13:18:00,3083.37,3085.29,3081.73,3084.92
170,20210401,13:15:00,3081.2400000000002,3083.7200000000003,3080.38,3082.56
171,20210401,13:12:00,3079.87,3080.2400000000002,3077.91,3079.59
172,20210401,13:09:00,3078.64,3080.5,3078.12,3080.04
173,20210401,13:06:00,3080.02,3080.05,3078.62,3079.63
174,20210401,13:03:00,3079.6,3079.9300000000003,3076.83,3079.07
175,20210401,13:00:00,3080.28,3081.79,3079.4500000000003,3079.4500000000003
176,20210401,12:57:00,3079.19,3080.73,3078.57,3079.09
177,20210401,12:54:00,3079.56,3080.69,3078.71,3079.4700000000003
178,20210401,12:51:00,3078.9500000000003,3080.38,3077.91,3079.9
179,20210401,12:48:00,3077.88,3079.37,3077.03,3079.0
180,20210401,12:45:00,3076.53,3078.63,3076.44,3077.32
181,20210401,12:42:00,3077.12,3078.32,3076.07,3077.77
182,20210401,12:39:00,3076.9700000000003,3078.51,3075.51,3077.0
183,20210401,12:36:00,3077.2400000000002,3078.31,3075.64,3076.37
184,20210401,12:33:00,3077.9,3078.91,3076.5,3077.69
185,20210401,12:30:00,3077.38,3078.66,3074.7000000000003,3078.66
186,20210401,12:27:00,3075.81,3077.69,3075.05,3076.19
187,20210401,12:24:00,3074.9700000000003,3077.23,3073.86,3077.08
188,20210401,12:21:00,3074.46,3075.62,3073.84,3074.39
189,20210401,12:18:00,3074.01,3074.85,3071.73,3074.59
190,20210401,12:15:00,3074.33,3074.33,3069.6800000000003,3073.31
191,20210401,12:12:00,3074.53,3076.41,3072.75,3073.61
192,20210401,12:09:00,3073.87,3076.04,3073.87,3075.29
193,20210401,12:06:00,3075.28,3076.29,3073.71,3074.0
194,20210401,12:03:00,3075.4700000000003,3076.19,3074.27,3075.52
195,20210401,12:00:00,3075.3,3077.34,3075.2400000000002,3076.2000000000003
196,20210401,11:57:00,3075.7000000000003,3077.96,3075.46,3076.3
197,20210401,11:54:00,3076.11,3077.9300000000003,3075.9700000000003,3076.04
198,20210401,11:51:00,3080.26,3080.98,3076.4900000000002,3076.7200000000003
199,20210401,11:48:00,3081.44,3082.09,3079.71,3080.09
200,20210401,11:45:00,3081.67,3082.13,3080.3,3081.51
201,20210401,11:42:00,3082.0,3082.34,3080.75,3081.69
202,20210401,11:39:00,3082.32,3082.39,3080.7400000000002,3080.96
203,20210401,11:36:00,3082.56,3083.9500000000003,3081.79,3082.51
204,20210401,11:33:00,3082.14,3083.4700000000003,3081.89,3082.17
205,20210401,11:30:00,3083.23,3083.52,3081.61,3081.82
206,20210401,11:27:00,3086.21,3086.21,3083.6,3084.41
207,20210401,11:24:00,3085.1800000000003,3086.98,3084.9900000000002,3085.81
208,20210401,11:21:00,3086.92,3086.92,3084.37,3084.62
209,20210401,11:18:00,3085.9500000000003,3087.26,3083.9700000000003,3085.94
210,20210401,11:15:00,3085.7400000000002,3087.33,3084.92,3085.53
211,20210401,11:12:00,3086.75,3088.03,3084.53,3084.53
212,20210401,11:09:00,3087.73,3088.53,3085.79,3087.1800000000003
213,20210401,11:06:00,3090.31,3090.31,3088.19,3088.55
214,20210401,11:03:00,3089.66,3090.88,3088.9300000000003,3089.1
215,20210401,11:00:00,3084.4900000000002,3090.0,3083.9700000000003,3088.81
216,20210401,10:57:00,3084.04,3085.23,3083.4300000000003,3084.44
217,20210401,10:54:00,3082.73,3085.6,3081.9900000000002,3085.4900000000002
218,20210401,10:51:00,3082.94,3083.5,3081.36,3081.88
219,20210401,10:48:00,3081.9,3084.04,3081.58,3082.4700000000003
220,20210401,10:45:00,3081.17,3082.87,3080.19,3081.36
221,20210401,10:42:00,3082.27,3084.14,3080.03,3080.91
222,20210401,10:39:00,3084.1,3084.87,3082.7400000000002,3084.06
223,20210401,10:36:00,3084.4500000000003,3085.52,3082.9700000000003,3084.75
224,20210401,10:33:00,3084.39,3084.87,3082.65,3084.58
225,20210401,10:30:00,3086.59,3086.59,3083.77,3084.38
226,20210401,10:27:00,3082.17,3086.15,3082.09,3085.38
227,20210401,10:24:00,3081.1,3083.79,3081.1,3082.85
228,20210401,10:21:00,3082.5,3082.7400000000002,3080.53,3082.46
229,20210401,10:18:00,3080.92,3082.2400000000002,3080.2000000000003,3082.13
230,20210401,10:15:00,3079.7000000000003,3081.15,3079.57,3079.7000000000003
231,20210401,10:12:00,3079.11,3079.7000000000003,3077.65,3079.51
232,20210401,10:09:00,3079.67,3079.6800000000003,3077.57,3078.17
233,20210401,10:06:00,3082.6800000000003,3083.05,3078.2400000000002,3078.76
234,20210401,10:03:00,3082.4700000000003,3083.08,3080.62,3082.34
235,20210401,10:00:00,3083.4,3084.59,3082.37,3082.59
236,20210401,09:57:00,3083.15,3084.4900000000002,3082.35,3083.13
237,20210401,09:54:00,3084.2000000000003,3085.57,3083.7000000000003,3084.27
238,20210401,09:51:00,3084.56,3085.2000000000003,3082.41,3084.64
239,20210401,09:48:00,3085.13,3085.13,3082.85,3084.67
240,20210401,09:45:00,3085.11,3085.96,3084.56,3085.38
241,20210401,09:42:00,3083.82,3084.54,3082.48,3084.54
242,20210401,09:39:00,3086.35,3086.35,3083.34,3084.7000000000003
243,20210401,09:36:00,3084.56,3088.12,3084.56,3085.27
244,20210401,09:33:00,3086.08,3087.04,3083.64,3085.36
245,20210401,09:30:00,3082.67,3087.05,3081.34,3086.42
246,20210401,09:27:00,3084.62,3085.17,3080.58,3081.9700000000003
247,20210401,09:24:00,3083.61,3085.27,3082.0,3085.27
248,20210401,09:21:00,3086.92,3087.29,3082.11,3082.67
249,20210401,09:18:00,3090.04,3090.04,3087.13,3087.61
250,20210401,09:15:00,3085.7000000000003,3090.25,3084.48,3087.63
251,20210401,09:12:00,3084.62,3085.4300000000003,3082.78,3085.13
252,20210401,09:09:00,3083.77,3088.71,3083.7200000000003,3084.46
253,20210401,09:06:00,3081.44,3083.4500000000003,3079.04,3083.4500000000003
254,20210401,09:03:00,3086.96,3087.0,3079.61,3081.12
255,20210401,09:00:00,3073.77,3087.31,3073.77,3085.6800000000003
256,20210331,15:30:00,3064.77,3064.77,3061.4,3061.42
257,20210331,15:18:00,3064.55,3065.0,3062.9,3064.77
258,20210331,15:15:00,3064.2200000000003,3065.14,3062.96,3064.56
259,20210331,15:12:00,3064.25,3065.06,3062.71,3063.48
260,20210331,15:09:00,3063.62,3064.87,3062.65,3063.41
261,20210331,15:06:00,3066.73,3066.73,3063.4900000000002,3065.27
262,20210331,15:03:00,3067.2000000000003,3067.2000000000003,3064.33,3065.39
263,20210331,15:00:00,3067.44,3068.58,3066.14,3066.7200000000003
264,20210331,14:57:00,3067.8,3068.11,3066.28,3066.82
265,20210331,14:54:00,3067.81,3068.63,3066.36,3067.57
266,20210331,14:51:00,3069.79,3069.79,3067.31,3067.4300000000003
267,20210331,14:48:00,3069.4900000000002,3069.89,3067.79,3068.8
268,20210331,14:45:00,3071.03,3072.63,3069.7200000000003,3069.98
269,20210331,14:42:00,3074.2000000000003,3074.2000000000003,3071.06,3071.28
270,20210331,14:39:00,3073.6800000000003,3075.29,3072.58,3072.83
271,20210331,14:36:00,3074.2200000000003,3075.44,3072.78,3074.41
272,20210331,14:33:00,3073.09,3075.41,3072.62,3074.46
273,20210331,14:30:00,3073.81,3075.2000000000003,3070.38,3074.92
274,20210331,14:27:00,3073.73,3074.4700000000003,3072.59,3073.6800000000003
275,20210331,14:24:00,3073.79,3074.56,3072.64,3073.39
276,20210331,14:21:00,3069.77,3074.4300000000003,3069.77,3073.7000000000003
277,20210331,14:18:00,3068.78,3069.9,3068.01,3069.78
278,20210331,14:15:00,3069.44,3070.25,3066.52,3068.96
279,20210331,14:12:00,3066.33,3070.17,3066.33,3070.04
280,20210331,14:09:00,3067.28,3067.67,3065.6,3067.34
281,20210331,14:06:00,3067.5,3068.65,3066.57,3067.48
282,20210331,14:03:00,3069.17,3069.17,3066.9,3067.38
283,20210331,14:00:00,3070.58,3071.2400000000002,3067.9700000000003,3069.3
284,20210331,13:57:00,3070.13,3071.03,3068.89,3069.58
285,20210331,13:54:00,3071.2400000000002,3072.19,3069.01,3070.4
286,20210331,13:51:00,3072.77,3072.77,3070.42,3071.4900000000002
287,20210331,13:48:00,3073.96,3075.14,3071.32,3073.13
288,20210331,13:45:00,3071.63,3073.86,3071.16,3072.91
289,20210331,13:42:00,3071.21,3072.23,3070.37,3071.79
290,20210331,13:39:00,3072.14,3073.56,3070.13,3070.13
291,20210331,13:36:00,3071.4300000000003,3071.76,3070.46,3071.26
292,20210331,13:33:00,3071.29,3071.61,3069.96,3070.63
293,20210331,13:30:00,3070.51,3071.6,3069.36,3070.04
294,20210331,13:27:00,3071.38,3072.65,3070.8,3072.26
295,20210331,13:24:00,3072.07,3073.15,3071.06,3072.9300000000003
296,20210331,13:21:00,3073.36,3073.36,3071.33,3072.39
297,20210331,13:18:00,3076.13,3076.35,3072.19,3073.56
298,20210331,13:15:00,3075.85,3076.96,3074.83,3075.9900000000002
299,20210331,13:12:00,3078.46,3078.84,3076.4,3077.3
300,20210331,13:09:00,3077.14,3079.02,3075.59,3079.02
301,20210331,13:06:00,3073.2000000000003,3077.78,3073.08,3077.32
302,20210331,13:03:00,3073.21,3074.42,3072.27,3073.8
303,20210331,13:00:00,3072.25,3073.92,3071.9700000000003,3073.53
304,20210331,12:57:00,3073.29,3073.78,3071.85,3073.75
305,20210331,12:54:00,3072.71,3073.77,3071.88,3073.17
306,20210331,12:51:00,3072.98,3073.8,3071.4300000000003,3071.4300000000003
307,20210331,12:48:00,3073.62,3074.25,3072.38,3072.4900000000002
308,20210331,12:45:00,3074.76,3075.28,3073.56,3074.61
309,20210331,12:42:00,3073.2200000000003,3075.61,3072.32,3074.76
310,20210331,12:39:00,3073.42,3073.64,3071.53,3072.67
311,20210331,12:36:00,3074.42,3074.42,3071.77,3071.77
312,20210331,12:33:00,3075.9900000000002,3075.9900000000002,3074.29,3074.29
313,20210331,12:30:00,3075.79,3076.19,3074.4500000000003,3075.34
314,20210331,12:27:00,3073.13,3076.02,3072.6,3074.9500000000003
315,20210331,12:24:00,3072.2200000000003,3074.05,3071.37,3073.7200000000003
316,20210331,12:21:00,3071.84,3073.9700000000003,3071.84,3072.79
317,20210331,12:18:00,3072.7400000000002,3073.6,3071.41,3073.27
318,20210331,12:15:00,3072.48,3074.04,3071.67,3073.09
319,20210331,12:12:00,3073.01,3073.67,3072.35,3072.66
320,20210331,12:09:00,3073.4700000000003,3075.42,3071.85,3074.6800000000003
321,20210331,12:06:00,3072.9300000000003,3074.35,3072.03,3073.59
322,20210331,12:03:00,3072.9,3073.51,3071.7400000000002,3073.4900000000002
323,20210331,12:00:00,3071.2400000000002,3073.39,3070.73,3072.79
324,20210331,11:57:00,3072.5,3072.77,3070.9500000000003,3072.2000000000003
325,20210331,11:54:00,3072.1800000000003,3072.1800000000003,3069.9300000000003,3071.9900000000002
326,20210331,11:51:00,3073.52,3073.52,3070.55,3071.75
327,20210331,11:48:00,3075.9500000000003,3076.2200000000003,3072.28,3074.05
328,20210331,11:45:00,3073.06,3076.07,3072.57,3074.87
329,20210331,11:42:00,3071.5,3073.9500000000003,3071.5,3073.9500000000003
330,20210331,11:39:00,3071.92,3072.9300000000003,3070.51,3072.33
331,20210331,11:36:00,3070.1800000000003,3071.32,3068.64,3070.64
332,20210331,11:33:00,3068.38,3071.36,3068.38,3070.1800000000003
333,20210331,11:30:00,3068.7200000000003,3070.12,3066.89,3070.12
334,20210331,11:27:00,3070.42,3070.82,3068.11,3068.19
335,20210331,11:24:00,3070.86,3071.44,3069.32,3070.9900000000002
336,20210331,11:21:00,3072.65,3074.15,3070.38,3070.38
337,20210331,11:18:00,3071.77,3073.79,3071.09,3073.69
338,20210331,11:15:00,3075.1,3075.1,3071.23,3072.6
339,20210331,11:12:00,3077.4500000000003,3077.4500000000003,3073.5,3073.5
340,20210331,11:09:00,3078.64,3079.05,3077.23,3078.2000000000003
341,20210331,11:06:00,3080.62,3080.62,3078.37,3079.51
342,20210331,11:03:00,3081.86,3082.98,3080.46,3080.46
343,20210331,11:00:00,3085.0,3085.48,3082.96,3083.15
344,20210331,10:57:00,3085.84,3085.84,3083.48,3083.48
345,20210331,10:54:00,3084.1800000000003,3085.86,3083.23,3084.14
346,20210331,10:51:00,3083.81,3085.01,3082.87,3085.01
347,20210331,10:48:00,3081.33,3084.3,3081.33,3083.56
348,20210331,10:45:00,3083.28,3083.28,3081.28,3081.28
349,20210331,10:42:00,3085.88,3087.32,3082.62,3082.69
350,20210331,10:39:00,3085.19,3087.38,3084.88,3085.29
351,20210331,10:36:00,3086.78,3087.71,3085.8,3086.51
352,20210331,10:33:00,3086.89,3087.21,3084.76,3085.81
353,20210331,10:30:00,3089.81,3089.81,3086.41,3087.0
354,20210331,10:27:00,3089.4,3090.23,3088.31,3089.98
355,20210331,10:24:00,3090.91,3091.25,3088.56,3089.36
356,20210331,10:21:00,3091.9700000000003,3093.89,3090.5,3091.26
357,20210331,10:18:00,3093.05,3093.89,3092.21,3092.48
358,20210331,10:15:00,3085.9500000000003,3093.08,3085.9500000000003,3093.08
359,20210331,10:12:00,3085.51,3087.67,3085.07,3086.19
360,20210331,10:09:00,3085.87,3086.1,3084.63,3086.04
361,20210331,10:06:00,3082.4300000000003,3086.11,3082.4300000000003,3085.33
362,20210331,10:03:00,3083.38,3084.2400000000002,3082.25,3082.4700000000003
363,20210331,10:00:00,3083.78,3084.35,3082.08,3083.44
364,20210331,09:57:00,3085.53,3085.64,3083.33,3085.16
365,20210331,09:54:00,3085.46,3087.41,3084.53,3084.53
366,20210331,09:51:00,3087.07,3088.07,3085.29,3085.29
367,20210331,09:48:00,3089.2400000000002,3089.2400000000002,3085.96,3086.9500000000003
368,20210331,09:45:00,3087.4700000000003,3089.82,3087.1,3089.06
369,20210331,09:42:00,3085.82,3087.55,3084.33,3086.9700000000003
370,20210331,09:39:00,3085.85,3086.4300000000003,3084.38,3085.6800000000003
371,20210331,09:36:00,3087.07,3087.07,3083.17,3085.28
372,20210331,09:33:00,3085.69,3088.2200000000003,3084.82,3086.9900000000002
373,20210331,09:30:00,3086.03,3087.3,3084.79,3085.98
374,20210331,09:27:00,3082.19,3086.35,3081.55,3085.82
375,20210331,09:24:00,3084.38,3084.38,3080.78,3081.4500000000003
376,20210331,09:21:00,3074.9500000000003,3084.4700000000003,3074.9500000000003,3084.23
377,20210331,09:18:00,3071.05,3074.6,3071.05,3074.46
378,20210331,09:15:00,3073.9300000000003,3073.9300000000003,3070.1800000000003,3070.67
379,20210331,09:12:00,3074.55,3075.7000000000003,3073.73,3074.37
380,20210331,09:09:00,3074.14,3077.4500000000003,3073.9500000000003,3073.9500000000003
381,20210331,09:06:00,3070.9700000000003,3073.61,3070.7200000000003,3072.85
382,20210331,09:03:00,3073.41,3073.41,3067.36,3070.94
383,20210331,09:00:00,3073.39,3078.3,3072.62,3072.62
384,20210330,15:30:00,3072.52,3072.52,3069.79,3070.0
385,20210330,15:18:00,3070.75,3072.52,3069.73,3072.52
386,20210330,15:15:00,3068.89,3071.38,3068.89,3071.04
387,20210330,15:12:00,3069.06,3071.0,3067.55,3071.0
388,20210330,15:09:00,3069.28,3071.1,3068.38,3068.38
389,20210330,15:06:00,3068.98,3070.21,3068.01,3069.77
390,20210330,15:03:00,3068.3,3070.8,3066.82,3070.8
391,20210330,15:00:00,3068.86,3069.25,3067.35,3067.35
392,20210330,14:57:00,3068.21,3069.58,3067.6800000000003,3069.38
393,20210330,14:54:00,3069.16,3070.17,3067.7000000000003,3069.09
394,20210330,14:51:00,3070.08,3070.59,3068.4300000000003,3068.83
395,20210330,14:48:00,3069.84,3070.4300000000003,3068.6800000000003,3069.56
396,20210330,14:45:00,3070.25,3070.25,3067.9300000000003,3069.59
397,20210330,14:42:00,3070.46,3071.63,3068.82,3068.82
398,20210330,14:39:00,3070.3,3071.46,3069.32,3070.59
399,20210330,14:36:00,3069.98,3071.15,3069.21,3070.25
400,20210330,14:33:00,3069.98,3070.69,3068.94,3069.7000000000003
401,20210330,14:30:00,3069.1,3070.1800000000003,3068.42,3069.61
402,20210330,14:27:00,3069.94,3070.6800000000003,3067.9300000000003,3068.0
